concentration_mM,wavenumber_cm-1,intensity
2.500000000000000000e+01,6.006666666666666288e+02,8.148362906898265479e-02
2.500000000000000000e+01,6.013333333333332575e+02,3.244217639539688502e-02
2.500000000000000000e+01,6.020000000000000000e+02,6.368537888145905934e-02
2.500000000000000000e+01,6.026666666666666288e+02,4.996247004331814262e-02
2.500000000000000000e+01,6.033333333333332575e+02,4.813019120257896327e-02
2.500000000000000000e+01,6.040000000000000000e+02,4.983396352890476916e-02
2.500000000000000000e+01,6.046666666666666288e+02,8.595244468893517564e-02
2.500000000000000000e+01,6.053333333333332575e+02,3.248921671924144550e-02
2.500000000000000000e+01,6.060000000000000000e+02,5.717182120054510597e-02
2.500000000000000000e+01,6.066666666666666288e+02,4.719627399879353785e-02
2.500000000000000000e+01,6.073333333333332575e+02,7.775014152483179786e-02
2.500000000000000000e+01,6.080000000000000000e+02,4.066478480200214768e-02
2.500000000000000000e+01,6.086666666666666288e+02,5.529730850195005432e-02
2.500000000000000000e+01,6.093333333333332575e+02,7.955139377935308009e-02
2.500000000000000000e+01,6.100000000000000000e+02,7.993544905822164148e-02
2.500000000000000000e+01,6.106666666666666288e+02,5.758228859254728438e-02
2.500000000000000000e+01,6.113333333333332575e+02,6.106927030749289415e-02
2.500000000000000000e+01,6.120000000000000000e+02,7.350027160342301191e-02
2.500000000000000000e+01,6.126666666666666288e+02,5.930052709888802148e-02
2.500000000000000000e+01,6.133333333333332575e+02,4.557971166235412486e-02
2.500000000000000000e+01,6.140000000000000000e+02,3.234103696860277100e-02
2.500000000000000000e+01,6.146666666666666288e+02,6.510956743551060688e-02
2.500000000000000000e+01,6.153333333333332575e+02,3.903199800394158842e-02
2.500000000000000000e+01,6.160000000000000000e+02,6.632905961574571407e-02
2.500000000000000000e+01,6.166666666666666288e+02,4.027920440942701907e-02
2.500000000000000000e+01,6.173333333333332575e+02,6.595917348612316544e-02
2.500000000000000000e+01,6.180000000000000000e+02,4.967447704513344720e-02
2.500000000000000000e+01,6.186666666666666288e+02,4.709648538656676514e-02
2.500000000000000000e+01,6.193333333333332575e+02,1.027972617178052328e-01
2.500000000000000000e+01,6.200000000000000000e+02,5.592838445011664994e-02
2.500000000000000000e+01,6.206666666666666288e+02,8.856376519573432027e-02
2.500000000000000000e+01,6.213333333333332575e+02,2.642238411133476794e-02
2.500000000000000000e+01,6.220000000000000000e+02,4.713164258705106191e-02
2.500000000000000000e+01,6.226666666666666288e+02,8.628254611403751717e-02
2.500000000000000000e+01,6.233333333333332575e+02,5.132729057094766179e-02
2.500000000000000000e+01,6.240000000000000000e+02,7.491419487124885424e-02
2.500000000000000000e+01,6.246666666666666288e+02,2.813902748500114737e-02
2.500000000000000000e+01,6.253333333333332575e+02,6.080918465203033474e-02
2.500000000000000000e+01,6.260000000000000000e+02,5.207430472848970093e-02
2.500000000000000000e+01,6.266666666666666288e+02,7.235511434989658208e-02
2.500000000000000000e+01,6.273333333333332575e+02,4.246819643199722938e-02
2.500000000000000000e+01,6.280000000000000000e+02,4.376351638976801184e-02
2.500000000000000000e+01,6.286666666666666288e+02,7.288994872781431877e-02
2.500000000000000000e+01,6.293333333333332575e+02,6.204853550189101674e-02
2.500000000000000000e+01,6.300000000000000000e+02,8.521166997607837468e-02
2.500000000000000000e+01,6.306666666666666288e+02,3.858789135353934974e-02
2.500000000000000000e+01,6.313333333333332575e+02,7.293874291633871410e-02
2.500000000000000000e+01,6.320000000000000000e+02,5.760928920784622737e-02
2.500000000000000000e+01,6.326666666666666288e+02,3.079303968020035559e-02
2.500000000000000000e+01,6.333333333333332575e+02,6.343382549682340110e-02
2.500000000000000000e+01,6.340000000000000000e+02,4.591414249318306884e-02
2.500000000000000000e+01,6.346666666666666288e+02,5.665625882221930754e-02
2.500000000000000000e+01,6.353333333333332575e+02,2.568771144889298724e-02
2.500000000000000000e+01,6.360000000000000000e+02,3.639805112991620351e-02
2.500000000000000000e+01,6.366666666666666288e+02,8.302579848980597144e-02
2.500000000000000000e+01,6.373333333333332575e+02,7.551483566150099525e-02
2.500000000000000000e+01,6.380000000000000000e+02,4.775923913556699013e-02
2.500000000000000000e+01,6.386666666666666288e+02,7.254943747386977115e-02
2.500000000000000000e+01,6.393333333333332575e+02,3.991208330075270150e-02
2.500000000000000000e+01,6.400000000000000000e+02,4.000090859175119834e-02
2.500000000000000000e+01,6.406666666666666288e+02,5.379312305042915215e-02
2.500000000000000000e+01,6.413333333333332575e+02,5.778187779010552499e-02
2.500000000000000000e+01,6.420000000000000000e+02,3.752220368638055359e-02
2.500000000000000000e+01,6.426666666666666288e+02,5.729713246929304948e-02
2.500000000000000000e+01,6.433333333333332575e+02,8.045786865961213064e-02
2.500000000000000000e+01,6.440000000000000000e+02,8.477942017353769233e-02
2.500000000000000000e+01,6.446666666666666288e+02,4.655853491583505921e-02
2.500000000000000000e+01,6.453333333333332575e+02,5.526166993775308289e-02
2.500000000000000000e+01,6.460000000000000000e+02,3.806260189127209925e-02
2.500000000000000000e+01,6.466666666666666288e+02,6.011598602398009888e-02
2.500000000000000000e+01,6.473333333333332575e+02,2.161284126935757860e-02
2.500000000000000000e+01,6.480000000000000000e+02,7.393736174067602751e-02
2.500000000000000000e+01,6.486666666666666288e+02,6.969552856111412009e-02
2.500000000000000000e+01,6.493333333333332575e+02,6.577997528771051261e-02
2.500000000000000000e+01,6.500000000000000000e+02,7.569473854733116402e-02
2.500000000000000000e+01,6.506666666666666288e+02,3.869843798819481984e-02
2.500000000000000000e+01,6.513333333333332575e+02,8.430135131499179313e-02
2.500000000000000000e+01,6.520000000000000000e+02,7.440318215183062966e-02
2.500000000000000000e+01,6.526666666666666288e+02,5.621102259017637937e-02
2.500000000000000000e+01,6.533333333333332575e+02,8.747201502913876103e-02
2.500000000000000000e+01,6.540000000000000000e+02,7.097729122610405006e-02
2.500000000000000000e+01,6.546666666666666288e+02,6.764124621326154940e-02
2.500000000000000000e+01,6.553333333333332575e+02,6.355634638493817823e-02
2.500000000000000000e+01,6.560000000000000000e+02,7.183930547655965893e-02
2.500000000000000000e+01,6.566666666666666288e+02,8.032470563335847302e-02
2.500000000000000000e+01,6.573333333333332575e+02,2.319799179048745441e-02
2.500000000000000000e+01,6.580000000000000000e+02,3.865848662949548237e-02
2.500000000000000000e+01,6.586666666666666288e+02,6.562129875984949734e-02
2.500000000000000000e+01,6.593333333333332575e+02,6.448188774150086233e-02
2.500000000000000000e+01,6.600000000000000000e+02,4.457692761763085154e-02
2.500000000000000000e+01,6.606666666666666288e+02,7.460505963183038103e-02
2.500000000000000000e+01,6.613333333333332575e+02,2.859000130145353952e-02
2.500000000000000000e+01,6.620000000000000000e+02,8.345627125620246056e-02
2.500000000000000000e+01,6.626666666666666288e+02,8.093116177952104640e-02
2.500000000000000000e+01,6.633333333333332575e+02,5.318467058613891157e-02
2.500000000000000000e+01,6.640000000000000000e+02,6.324771724343006274e-02
2.500000000000000000e+01,6.646666666666666288e+02,5.459152197756837743e-02
2.500000000000000000e+01,6.653333333333332575e+02,5.912165012662119745e-02
2.500000000000000000e+01,6.660000000000000000e+02,8.009862592352326449e-02
2.500000000000000000e+01,6.666666666666666288e+02,7.720843724977528855e-02
2.500000000000000000e+01,6.673333333333332575e+02,6.656967076635221525e-02
2.500000000000000000e+01,6.680000000000000000e+02,2.890079334746006173e-02
2.500000000000000000e+01,6.686666666666666288e+02,1.013357819548173777e-01
2.500000000000000000e+01,6.693333333333332575e+02,7.447560769041169926e-02
2.500000000000000000e+01,6.700000000000000000e+02,6.012181219292603296e-02
2.500000000000000000e+01,6.706666666666666288e+02,9.706130107955543429e-02
2.500000000000000000e+01,6.713333333333332575e+02,4.730174333237470441e-02
2.500000000000000000e+01,6.720000000000000000e+02,4.832649460739203706e-02
2.500000000000000000e+01,6.726666666666666288e+02,9.944644432016218338e-02
2.500000000000000000e+01,6.733333333333332575e+02,7.369906555101413126e-02
2.500000000000000000e+01,6.740000000000000000e+02,6.857876975464173575e-02
2.500000000000000000e+01,6.746666666666666288e+02,7.508055170413137358e-02
2.500000000000000000e+01,6.753333333333332575e+02,7.850727560683770645e-02
2.500000000000000000e+01,6.760000000000000000e+02,5.757396667834734083e-02
2.500000000000000000e+01,6.766666666666666288e+02,3.934476250354564802e-02
2.500000000000000000e+01,6.773333333333332575e+02,9.284883279929724564e-02
2.500000000000000000e+01,6.780000000000000000e+02,7.288344555591265428e-02
2.500000000000000000e+01,6.786666666666666288e+02,8.454517877117541380e-02
2.500000000000000000e+01,6.793333333333332575e+02,4.954927203929566926e-02
2.500000000000000000e+01,6.800000000000000000e+02,7.484066548606510549e-02
2.500000000000000000e+01,6.806666666666666288e+02,2.931021610152127060e-02
2.500000000000000000e+01,6.813333333333332575e+02,5.201292608009464719e-02
2.500000000000000000e+01,6.820000000000000000e+02,6.485572115255996972e-02
2.500000000000000000e+01,6.826666666666666288e+02,6.636271408210828171e-02
2.500000000000000000e+01,6.833333333333332575e+02,9.452192957884472668e-02
2.500000000000000000e+01,6.840000000000000000e+02,3.956006013695174961e-02
2.500000000000000000e+01,6.846666666666666288e+02,6.612158299659928740e-02
2.500000000000000000e+01,6.853333333333332575e+02,7.374190614199539751e-02
2.500000000000000000e+01,6.860000000000000000e+02,8.904824057274442206e-02
2.500000000000000000e+01,6.866666666666666288e+02,3.308829218809963835e-02
2.500000000000000000e+01,6.873333333333332575e+02,7.928473409977945807e-02
2.500000000000000000e+01,6.880000000000000000e+02,7.900113301063668714e-02
2.500000000000000000e+01,6.886666666666666288e+02,2.429035232358609658e-02
2.500000000000000000e+01,6.893333333333332575e+02,8.998033841006729261e-02
2.500000000000000000e+01,6.900000000000000000e+02,1.022285357563302577e-01
2.500000000000000000e+01,6.906666666666666288e+02,5.842408788305195055e-02
2.500000000000000000e+01,6.913333333333332575e+02,1.031282901233137872e-01
2.500000000000000000e+01,6.920000000000000000e+02,7.308450859300669178e-02
2.500000000000000000e+01,6.926666666666666288e+02,2.758039242664927365e-02
2.500000000000000000e+01,6.933333333333332575e+02,6.319152290757447388e-02
2.500000000000000000e+01,6.940000000000000000e+02,8.249165469202471290e-02
2.500000000000000000e+01,6.946666666666666288e+02,7.591191494749079116e-02
2.500000000000000000e+01,6.953333333333332575e+02,9.299045365549102327e-02
2.500000000000000000e+01,6.960000000000000000e+02,6.727780562808284570e-02
2.500000000000000000e+01,6.966666666666666288e+02,3.420308481536651901e-02
2.500000000000000000e+01,6.973333333333332575e+02,9.452674316544411315e-02
2.500000000000000000e+01,6.980000000000000000e+02,6.315734679855442013e-02
2.500000000000000000e+01,6.986666666666666288e+02,1.133807885002700577e-01
2.500000000000000000e+01,6.993333333333332575e+02,7.189166198626210924e-02
2.500000000000000000e+01,7.000000000000000000e+02,8.211847249654304071e-02
2.500000000000000000e+01,7.006666666666666288e+02,4.706194604581544899e-02
2.500000000000000000e+01,7.013333333333332575e+02,2.148557382007578592e-02
2.500000000000000000e+01,7.020000000000000000e+02,7.350014933942677908e-02
2.500000000000000000e+01,7.026666666666666288e+02,7.309398843137729362e-02
2.500000000000000000e+01,7.033333333333332575e+02,6.651300072804729180e-02
2.500000000000000000e+01,7.040000000000000000e+02,7.122600251483429679e-02
2.500000000000000000e+01,7.046666666666666288e+02,8.072385114962045416e-02
2.500000000000000000e+01,7.053333333333332575e+02,7.179268300536788272e-02
2.500000000000000000e+01,7.060000000000000000e+02,9.872910132620695001e-02
2.500000000000000000e+01,7.066666666666666288e+02,7.583789758197553854e-02
2.500000000000000000e+01,7.073333333333332575e+02,9.635154499448049525e-02
2.500000000000000000e+01,7.080000000000000000e+02,9.203933782887342707e-02
2.500000000000000000e+01,7.086666666666666288e+02,1.025555515635469261e-01
2.500000000000000000e+01,7.093333333333332575e+02,7.595607186962478885e-02
2.500000000000000000e+01,7.100000000000000000e+02,9.922269816042264545e-02
2.500000000000000000e+01,7.106666666666666288e+02,7.096624680845428634e-02
2.500000000000000000e+01,7.113333333333332575e+02,6.375456631753605163e-02
2.500000000000000000e+01,7.120000000000000000e+02,5.026542567069385015e-02
2.500000000000000000e+01,7.126666666666666288e+02,5.303984511829748505e-02
2.500000000000000000e+01,7.133333333333332575e+02,3.414049789223077419e-02
2.500000000000000000e+01,7.140000000000000000e+02,1.110027128207005387e-01
2.500000000000000000e+01,7.146666666666666288e+02,8.315643007809929432e-02
2.500000000000000000e+01,7.153333333333332575e+02,1.068379421968322640e-01
2.500000000000000000e+01,7.160000000000000000e+02,6.112649323249567945e-02
2.500000000000000000e+01,7.166666666666666288e+02,4.601438607005928910e-02
2.500000000000000000e+01,7.173333333333332575e+02,7.343140262662400941e-02
2.500000000000000000e+01,7.180000000000000000e+02,6.558000587420256822e-02
2.500000000000000000e+01,7.186666666666666288e+02,9.434707823326245191e-02
2.500000000000000000e+01,7.193333333333332575e+02,6.762014947173036750e-02
2.500000000000000000e+01,7.200000000000000000e+02,6.561566802635775131e-02
2.500000000000000000e+01,7.206666666666666288e+02,1.185740897796605936e-01
2.500000000000000000e+01,7.213333333333332575e+02,3.577053436014193677e-02
2.500000000000000000e+01,7.220000000000000000e+02,6.647537605549545814e-02
2.500000000000000000e+01,7.226666666666666288e+02,8.598857935270594333e-02
2.500000000000000000e+01,7.233333333333332575e+02,6.194714147800371024e-02
2.500000000000000000e+01,7.240000000000000000e+02,6.239804961670894490e-02
2.500000000000000000e+01,7.246666666666666288e+02,9.823794422100816381e-02
2.500000000000000000e+01,7.253333333333332575e+02,1.156277953823784399e-01
2.500000000000000000e+01,7.260000000000000000e+02,9.296154235169282187e-02
2.500000000000000000e+01,7.266666666666666288e+02,5.945510019375320476e-02
2.500000000000000000e+01,7.273333333333332575e+02,1.080024310019107869e-01
2.500000000000000000e+01,7.280000000000000000e+02,8.797089740938297819e-02
2.500000000000000000e+01,7.286666666666666288e+02,8.451596253310220130e-02
2.500000000000000000e+01,7.293333333333332575e+02,4.079263998029172139e-02
2.500000000000000000e+01,7.300000000000000000e+02,6.518478157808431372e-02
2.500000000000000000e+01,7.306666666666666288e+02,9.595307252200935277e-02
2.500000000000000000e+01,7.313333333333332575e+02,6.667493318448693140e-02
2.500000000000000000e+01,7.320000000000000000e+02,8.322320387890988491e-02
2.500000000000000000e+01,7.326666666666666288e+02,7.598530372563000457e-02
2.500000000000000000e+01,7.333333333333332575e+02,8.127360636651299874e-02
2.500000000000000000e+01,7.340000000000000000e+02,6.806026457620352466e-02
2.500000000000000000e+01,7.346666666666666288e+02,9.312734358116381284e-02
2.500000000000000000e+01,7.353333333333332575e+02,1.083379340722964712e-01
2.500000000000000000e+01,7.360000000000000000e+02,4.231500627696917205e-02
2.500000000000000000e+01,7.366666666666666288e+02,6.807167126804880564e-02
2.500000000000000000e+01,7.373333333333332575e+02,8.859247513423386400e-02
2.500000000000000000e+01,7.380000000000000000e+02,9.940586686333530153e-02
2.500000000000000000e+01,7.386666666666666288e+02,5.889877736799173369e-02
2.500000000000000000e+01,7.393333333333332575e+02,7.742306321463134078e-02
2.500000000000000000e+01,7.400000000000000000e+02,2.711175278490401269e-02
2.500000000000000000e+01,7.406666666666666288e+02,6.474544617545489877e-02
2.500000000000000000e+01,7.413333333333332575e+02,1.147308296521832860e-01
2.500000000000000000e+01,7.420000000000000000e+02,7.404102097199082022e-02
2.500000000000000000e+01,7.426666666666666288e+02,3.518961557371774046e-02
2.500000000000000000e+01,7.433333333333332575e+02,9.239116315589919470e-02
2.500000000000000000e+01,7.440000000000000000e+02,7.250227535980240112e-02
2.500000000000000000e+01,7.446666666666666288e+02,8.538288015108649875e-02
2.500000000000000000e+01,7.453333333333332575e+02,8.241389041758437339e-02
2.500000000000000000e+01,7.460000000000000000e+02,7.913449215181503349e-02
2.500000000000000000e+01,7.466666666666666288e+02,5.844796488867601975e-02
2.500000000000000000e+01,7.473333333333332575e+02,4.228821206048848785e-02
2.500000000000000000e+01,7.480000000000000000e+02,7.656868022050697387e-02
2.500000000000000000e+01,7.486666666666666288e+02,9.299897804077875141e-02
2.500000000000000000e+01,7.493333333333332575e+02,5.858324604733278901e-02
2.500000000000000000e+01,7.500000000000000000e+02,5.959029760895600408e-02
2.500000000000000000e+01,7.506666666666666288e+02,8.462730466530025975e-02
2.500000000000000000e+01,7.513333333333332575e+02,1.130741408649375834e-01
2.500000000000000000e+01,7.520000000000000000e+02,1.100291322655799486e-01
2.500000000000000000e+01,7.526666666666666288e+02,5.408141107276047410e-02
2.500000000000000000e+01,7.533333333333332575e+02,8.792393255063402080e-02
2.500000000000000000e+01,7.540000000000000000e+02,7.897447090654337309e-02
2.500000000000000000e+01,7.546666666666666288e+02,8.436084329197567067e-02
2.500000000000000000e+01,7.553333333333332575e+02,7.380208322676053145e-02
2.500000000000000000e+01,7.560000000000000000e+02,6.568730176586355662e-02
2.500000000000000000e+01,7.566666666666666288e+02,9.898562873589511479e-02
2.500000000000000000e+01,7.573333333333332575e+02,5.718500929407890204e-02
2.500000000000000000e+01,7.580000000000000000e+02,8.195400821172241224e-02
2.500000000000000000e+01,7.586666666666666288e+02,1.093055107106130630e-01
2.500000000000000000e+01,7.593333333333332575e+02,7.582064494849753700e-02
2.500000000000000000e+01,7.600000000000000000e+02,8.806591785274490991e-02
2.500000000000000000e+01,7.606666666666666288e+02,1.008767282262569426e-01
2.500000000000000000e+01,7.613333333333332575e+02,5.920644988672682518e-02
2.500000000000000000e+01,7.620000000000000000e+02,5.523005817355530755e-02
2.500000000000000000e+01,7.626666666666666288e+02,5.842659202920423567e-02
2.500000000000000000e+01,7.633333333333332575e+02,1.173248753256430077e-01
2.500000000000000000e+01,7.640000000000000000e+02,6.878990875298969521e-02
2.500000000000000000e+01,7.646666666666666288e+02,7.811165080324927734e-02
2.500000000000000000e+01,7.653333333333332575e+02,6.458514081958253994e-02
2.500000000000000000e+01,7.660000000000000000e+02,6.090701877728415398e-02
2.500000000000000000e+01,7.666666666666666288e+02,6.833131972253998765e-02
2.500000000000000000e+01,7.673333333333332575e+02,1.001067186525935876e-01
2.500000000000000000e+01,7.680000000000000000e+02,8.325412552626143547e-02
2.500000000000000000e+01,7.686666666666666288e+02,8.726840619401853016e-02
2.500000000000000000e+01,7.693333333333332575e+02,6.848957346060809137e-02
2.500000000000000000e+01,7.700000000000000000e+02,9.167994907534787741e-02
2.500000000000000000e+01,7.706666666666666288e+02,8.492730580949758856e-02
2.500000000000000000e+01,7.713333333333332575e+02,5.036787859792885708e-02
2.500000000000000000e+01,7.720000000000000000e+02,8.656175647571548448e-02
2.500000000000000000e+01,7.726666666666666288e+02,5.652687050186606943e-02
2.500000000000000000e+01,7.733333333333332575e+02,9.627633740833921316e-02
2.500000000000000000e+01,7.740000000000000000e+02,7.724294071293573427e-02
2.500000000000000000e+01,7.746666666666666288e+02,5.938258356968295626e-02
2.500000000000000000e+01,7.753333333333332575e+02,8.763514412062269054e-02
2.500000000000000000e+01,7.760000000000000000e+02,5.875851542411804351e-02
2.500000000000000000e+01,7.766666666666666288e+02,8.517119404262352145e-02
2.500000000000000000e+01,7.773333333333332575e+02,4.686733827712875888e-02
2.500000000000000000e+01,7.780000000000000000e+02,8.303548838902966023e-02
2.500000000000000000e+01,7.786666666666666288e+02,8.708884623010623716e-02
2.500000000000000000e+01,7.793333333333332575e+02,5.833393826609074850e-02
2.500000000000000000e+01,7.800000000000000000e+02,5.814195002472153512e-02
2.500000000000000000e+01,7.806666666666666288e+02,6.012512806016752365e-02
2.500000000000000000e+01,7.813333333333332575e+02,5.470872502998869180e-02
2.500000000000000000e+01,7.820000000000000000e+02,8.008030125408412137e-02
2.500000000000000000e+01,7.826666666666666288e+02,6.760847007927602015e-02
2.500000000000000000e+01,7.833333333333332575e+02,6.063932603001617044e-02
2.500000000000000000e+01,7.840000000000000000e+02,8.175054882152373026e-02
2.500000000000000000e+01,7.846666666666666288e+02,5.077199402476226253e-02
2.500000000000000000e+01,7.853333333333332575e+02,8.376473800390057955e-02
2.500000000000000000e+01,7.860000000000000000e+02,1.041068763210355880e-01
2.500000000000000000e+01,7.866666666666666288e+02,1.250857960651449163e-01
2.500000000000000000e+01,7.873333333333332575e+02,6.120157188046396191e-02
2.500000000000000000e+01,7.880000000000000000e+02,6.114252755118620986e-02
2.500000000000000000e+01,7.886666666666666288e+02,5.199059776305804681e-02
2.500000000000000000e+01,7.893333333333332575e+02,1.125286991283813987e-01
2.500000000000000000e+01,7.900000000000000000e+02,1.151034976186139092e-01
2.500000000000000000e+01,7.906666666666666288e+02,1.124271073884034744e-01
2.500000000000000000e+01,7.913333333333332575e+02,6.627072221738036784e-02
2.500000000000000000e+01,7.920000000000000000e+02,1.138561828378507612e-01
2.500000000000000000e+01,7.926666666666666288e+02,7.439289354845099456e-02
2.500000000000000000e+01,7.933333333333332575e+02,4.401590103831013595e-02
2.500000000000000000e+01,7.940000000000000000e+02,4.353542888413814566e-02
2.500000000000000000e+01,7.946666666666666288e+02,8.977312209491396244e-02
2.500000000000000000e+01,7.953333333333332575e+02,5.022708131503055007e-02
2.500000000000000000e+01,7.960000000000000000e+02,9.670999272406828606e-02
2.500000000000000000e+01,7.966666666666666288e+02,1.002299980146261343e-01
2.500000000000000000e+01,7.973333333333332575e+02,1.160226591709547783e-01
2.500000000000000000e+01,7.980000000000000000e+02,7.058939497355773418e-02
2.500000000000000000e+01,7.986666666666666288e+02,6.166128026500775072e-02
2.500000000000000000e+01,7.993333333333332575e+02,6.431353304620929245e-02
2.500000000000000000e+01,8.000000000000000000e+02,7.785764753899014623e-02
2.500000000000000000e+01,8.006666666666666288e+02,6.690896373725303825e-02
2.500000000000000000e+01,8.013333333333332575e+02,7.684304602512312399e-02
2.500000000000000000e+01,8.020000000000000000e+02,1.029589607815294267e-01
2.500000000000000000e+01,8.026666666666666288e+02,7.642555658204504276e-02
2.500000000000000000e+01,8.033333333333332575e+02,6.265084065425700899e-02
2.500000000000000000e+01,8.040000000000000000e+02,8.107792295752211387e-02
2.500000000000000000e+01,8.046666666666666288e+02,5.638917450613652183e-02
2.500000000000000000e+01,8.053333333333332575e+02,7.997897286530389338e-02
2.500000000000000000e+01,8.060000000000000000e+02,1.067601970623490437e-01
2.500000000000000000e+01,8.066666666666666288e+02,6.671871712768667750e-02
2.500000000000000000e+01,8.073333333333332575e+02,6.366521582188999773e-02
2.500000000000000000e+01,8.080000000000000000e+02,7.713243894161177228e-02
2.500000000000000000e+01,8.086666666666666288e+02,1.232780215948232061e-01
2.500000000000000000e+01,8.093333333333332575e+02,8.028394326778817702e-02
2.500000000000000000e+01,8.100000000000000000e+02,5.615346616684790265e-02
2.500000000000000000e+01,8.106666666666666288e+02,9.286605405886885767e-02
2.500000000000000000e+01,8.113333333333332575e+02,9.321070228170413863e-02
2.500000000000000000e+01,8.120000000000000000e+02,1.103939429344437118e-01
2.500000000000000000e+01,8.126666666666666288e+02,8.736257847574169233e-02
2.500000000000000000e+01,8.133333333333332575e+02,5.693452625577989645e-02
2.500000000000000000e+01,8.140000000000000000e+02,5.474519851986152374e-02
2.500000000000000000e+01,8.146666666666666288e+02,7.439162259354424600e-02
2.500000000000000000e+01,8.153333333333332575e+02,1.068579315347736175e-01
2.500000000000000000e+01,8.160000000000000000e+02,6.452030378706988256e-02
2.500000000000000000e+01,8.166666666666666288e+02,8.962732583508213613e-02
2.500000000000000000e+01,8.173333333333332575e+02,7.008716362661333854e-02
2.500000000000000000e+01,8.180000000000000000e+02,9.004376240112796359e-02
2.500000000000000000e+01,8.186666666666666288e+02,1.111585274844950344e-01
2.500000000000000000e+01,8.193333333333332575e+02,8.671716535805883141e-02
2.500000000000000000e+01,8.200000000000000000e+02,6.952902013190866148e-02
2.500000000000000000e+01,8.206666666666666288e+02,9.091943420403905685e-02
2.500000000000000000e+01,8.213333333333332575e+02,1.263313636224177028e-01
2.500000000000000000e+01,8.220000000000000000e+02,7.404420641241671319e-02
2.500000000000000000e+01,8.226666666666666288e+02,8.961319926051330986e-02
2.500000000000000000e+01,8.233333333333332575e+02,1.017079816925255953e-01
2.500000000000000000e+01,8.240000000000000000e+02,1.023227829832087377e-01
2.500000000000000000e+01,8.246666666666666288e+02,9.771037506529584027e-02
2.500000000000000000e+01,8.253333333333332575e+02,9.011530333083959954e-02
2.500000000000000000e+01,8.260000000000000000e+02,1.121406586742837719e-01
2.500000000000000000e+01,8.266666666666666288e+02,1.064229345867865606e-01
2.500000000000000000e+01,8.273333333333332575e+02,7.368001009977462323e-02
2.500000000000000000e+01,8.280000000000000000e+02,9.183862309444906780e-02
2.500000000000000000e+01,8.286666666666666288e+02,8.991363565421486848e-02
2.500000000000000000e+01,8.293333333333332575e+02,7.513436502437698117e-02
2.500000000000000000e+01,8.300000000000000000e+02,4.331187648050670996e-02
2.500000000000000000e+01,8.306666666666666288e+02,1.007842667366109501e-01
2.500000000000000000e+01,8.313333333333332575e+02,7.349366366682852370e-02
2.500000000000000000e+01,8.320000000000000000e+02,7.704454465302894295e-02
2.500000000000000000e+01,8.326666666666666288e+02,8.981243271204773782e-02
2.500000000000000000e+01,8.333333333333332575e+02,6.527805261199531861e-02
2.500000000000000000e+01,8.340000000000000000e+02,9.249814162846388410e-02
2.500000000000000000e+01,8.346666666666666288e+02,1.112649254005321359e-01
2.500000000000000000e+01,8.353333333333332575e+02,8.797976287486931890e-02
2.500000000000000000e+01,8.360000000000000000e+02,1.076343474494934199e-01
2.500000000000000000e+01,8.366666666666666288e+02,7.041634729855361652e-02
2.500000000000000000e+01,8.373333333333332575e+02,9.450903057056497802e-02
2.500000000000000000e+01,8.380000000000000000e+02,8.258943942337117206e-02
2.500000000000000000e+01,8.386666666666666288e+02,4.240236878187867570e-02
2.500000000000000000e+01,8.393333333333332575e+02,1.069183541255247227e-01
2.500000000000000000e+01,8.400000000000000000e+02,8.317640045392409032e-02
2.500000000000000000e+01,8.406666666666666288e+02,9.293300692276482144e-02
2.500000000000000000e+01,8.413333333333332575e+02,8.004972396110540678e-02
2.500000000000000000e+01,8.420000000000000000e+02,7.914093095581464787e-02
2.500000000000000000e+01,8.426666666666666288e+02,7.864910007366632261e-02
2.500000000000000000e+01,8.433333333333332575e+02,7.549284162126727871e-02
2.500000000000000000e+01,8.440000000000000000e+02,7.844291657945669238e-02
2.500000000000000000e+01,8.446666666666666288e+02,7.270474084277726845e-02
2.500000000000000000e+01,8.453333333333332575e+02,7.162666001513401381e-02
2.500000000000000000e+01,8.460000000000000000e+02,6.120379622532850367e-02
2.500000000000000000e+01,8.466666666666666288e+02,1.391288922368300596e-01
2.500000000000000000e+01,8.473333333333332575e+02,7.162670784943581115e-02
2.500000000000000000e+01,8.480000000000000000e+02,9.014114650346570501e-02
2.500000000000000000e+01,8.486666666666666288e+02,6.004868794590059733e-02
2.500000000000000000e+01,8.493333333333332575e+02,8.307722244877588369e-02
2.500000000000000000e+01,8.500000000000000000e+02,6.622530233111442732e-02
2.500000000000000000e+01,8.506666666666666288e+02,7.110837821919663293e-02
2.500000000000000000e+01,8.513333333333332575e+02,7.116992152580862985e-02
2.500000000000000000e+01,8.520000000000000000e+02,8.999560804366027456e-02
2.500000000000000000e+01,8.526666666666666288e+02,7.144496557000008796e-02
2.500000000000000000e+01,8.533333333333332575e+02,1.169780813260543062e-01
2.500000000000000000e+01,8.540000000000000000e+02,8.794612362251222337e-02
2.500000000000000000e+01,8.546666666666666288e+02,4.764196573608996121e-02
2.500000000000000000e+01,8.553333333333332575e+02,9.303123457284741271e-02
2.500000000000000000e+01,8.560000000000000000e+02,1.230480154324183062e-01
2.500000000000000000e+01,8.566666666666666288e+02,9.151499056857496928e-02
2.500000000000000000e+01,8.573333333333332575e+02,9.573142544942755960e-02
2.500000000000000000e+01,8.580000000000000000e+02,7.994453422721356506e-02
2.500000000000000000e+01,8.586666666666666288e+02,9.823599240099344099e-02
