wavenumber_cm-1,intensity
5.873333333333332575e+02,4.666547016156499805e-02
5.880000000000000000e+02,4.806828706554096275e-02
5.886666666666666288e+02,5.178429750628688738e-02
5.893333333333332575e+02,7.295842970248835047e-02
5.900000000000000000e+02,6.782174130013626789e-02
5.906666666666666288e+02,3.012839486606686337e-02
5.913333333333332575e+02,6.248127119617871705e-02
5.920000000000000000e+02,4.977617426027367703e-02
5.926666666666666288e+02,6.191080563231372846e-02
5.933333333333332575e+02,6.486073213899533341e-02
5.940000000000000000e+02,6.936723342138403914e-02
5.946666666666666288e+02,7.113797598922252940e-02
5.953333333333332575e+02,6.834246593968301697e-02
5.960000000000000000e+02,7.861858398963356143e-02
5.966666666666666288e+02,7.232609026355345250e-02
5.973333333333332575e+02,4.787328667814072514e-02
5.980000000000000000e+02,8.241647931566330187e-02
5.986666666666666288e+02,6.362751848058878501e-02
5.993333333333332575e+02,7.874377460178216825e-02
6.000000000000000000e+02,6.673227626305852644e-02
6.006666666666666288e+02,6.889739240644311702e-02
6.013333333333332575e+02,6.883553409645019883e-02
6.020000000000000000e+02,3.735794074386075692e-02
6.026666666666666288e+02,4.992659141520851274e-02
6.033333333333332575e+02,5.131581014710949462e-02
6.040000000000000000e+02,8.782914792875015642e-02
6.046666666666666288e+02,1.176009481016155600e-01
6.053333333333332575e+02,3.489030587219310586e-02
6.060000000000000000e+02,6.567475786793385006e-02
6.066666666666666288e+02,3.667879379576748089e-02
6.073333333333332575e+02,1.246963114845821979e-02
6.080000000000000000e+02,7.484330277180252511e-02
6.086666666666666288e+02,2.922643478589048022e-02
6.093333333333332575e+02,7.236587335610922267e-02
6.100000000000000000e+02,4.330069204918363113e-02
6.106666666666666288e+02,5.303375879947459792e-02
6.113333333333332575e+02,5.316942116957996955e-02
6.120000000000000000e+02,8.811878851875615259e-02
6.126666666666666288e+02,4.578050392800628310e-02
6.133333333333332575e+02,2.951561768867071167e-02
6.140000000000000000e+02,5.627803777974163535e-02
6.146666666666666288e+02,5.197144722766562641e-02
6.153333333333332575e+02,6.181455409673689699e-02
6.160000000000000000e+02,6.127218792437934269e-02
6.166666666666666288e+02,1.270317574870581945e-01
6.173333333333332575e+02,3.892498857043419358e-02
6.180000000000000000e+02,4.377107678158369264e-02
6.186666666666666288e+02,5.846557592017970206e-02
6.193333333333332575e+02,9.553987619269696530e-02
6.200000000000000000e+02,1.167220323423807937e-01
6.206666666666666288e+02,6.033212848301257314e-02
6.213333333333332575e+02,9.580990323115931573e-02
6.220000000000000000e+02,3.037933113870170537e-02
6.226666666666666288e+02,5.902909355419173887e-02
6.233333333333332575e+02,4.001429580469086089e-02
6.240000000000000000e+02,9.155691336930332769e-02
6.246666666666666288e+02,7.018247312882612554e-02
6.253333333333332575e+02,8.989251688164988374e-02
6.260000000000000000e+02,2.091134185083818459e-02
6.266666666666666288e+02,9.308503097329767773e-02
6.273333333333332575e+02,8.726238104551171937e-02
6.280000000000000000e+02,7.247383675696020267e-02
6.286666666666666288e+02,5.316220043979687226e-02
6.293333333333332575e+02,5.227305966760416311e-02
6.300000000000000000e+02,8.596941014435409423e-02
6.306666666666666288e+02,3.787913929093751630e-02
6.313333333333332575e+02,7.956568650362083606e-02
6.320000000000000000e+02,6.878941805618325744e-02
6.326666666666666288e+02,5.642716392429342198e-02
6.333333333333332575e+02,6.007549831062753559e-02
6.340000000000000000e+02,1.048635811744390300e-01
6.346666666666666288e+02,4.158724613037734219e-02
6.353333333333332575e+02,7.582049186405363794e-02
6.360000000000000000e+02,4.586999045362183391e-02
6.366666666666666288e+02,6.929842909582403787e-02
6.373333333333332575e+02,6.505928754935286218e-02
6.380000000000000000e+02,4.761978823424495300e-02
6.386666666666666288e+02,5.516281443868632089e-02
6.393333333333332575e+02,6.909818490284676262e-02
6.400000000000000000e+02,6.863361640396221930e-02
6.406666666666666288e+02,5.283169646540744613e-02
6.413333333333332575e+02,4.871579220497341406e-02
6.420000000000000000e+02,5.020999187150562704e-02
6.426666666666666288e+02,7.019992087326383523e-02
6.433333333333332575e+02,5.253385132241200628e-02
6.440000000000000000e+02,6.934399873192571839e-02
6.446666666666666288e+02,5.742667844016099976e-02
6.453333333333332575e+02,1.000034371426918589e-01
6.460000000000000000e+02,7.346511754722788445e-02
6.466666666666666288e+02,7.291317168316188702e-02
6.473333333333332575e+02,8.390661443859134816e-02
6.480000000000000000e+02,6.442517458825651466e-02
6.486666666666666288e+02,6.676037010881610834e-02
6.493333333333332575e+02,6.397626069062213594e-02
6.500000000000000000e+02,4.703848625237030262e-02
6.506666666666666288e+02,7.049066794419979465e-02
6.513333333333332575e+02,6.364290513454327891e-02
6.520000000000000000e+02,8.065500391253097034e-02
6.526666666666666288e+02,8.515195753991387784e-02
6.533333333333332575e+02,9.578319414167492385e-02
6.540000000000000000e+02,6.483791242212735839e-02
6.546666666666666288e+02,9.348877379407602439e-02
6.553333333333332575e+02,4.963269504893419448e-02
6.560000000000000000e+02,7.877351032406060272e-02
6.566666666666666288e+02,7.115917836711278810e-02
6.573333333333332575e+02,3.195222004980678016e-02
6.580000000000000000e+02,1.235654849324737403e-01
6.586666666666666288e+02,7.360273151791763002e-02
6.593333333333332575e+02,6.438488165244464490e-02
6.600000000000000000e+02,6.423201191367479412e-02
6.606666666666666288e+02,7.510595953781243339e-02
6.613333333333332575e+02,1.065291056593624663e-01
6.620000000000000000e+02,7.351761013133462086e-02
6.626666666666666288e+02,9.061251860522689938e-02
6.633333333333332575e+02,6.513172712615197812e-02
6.640000000000000000e+02,1.114645997092887642e-01
6.646666666666666288e+02,4.042244251430002211e-02
6.653333333333332575e+02,1.257232011886858791e-01
6.660000000000000000e+02,7.118057200587717126e-02
6.666666666666666288e+02,5.564883221951599096e-02
6.673333333333332575e+02,6.131942440401699779e-02
6.680000000000000000e+02,7.577183630032800765e-02
6.686666666666666288e+02,8.798837049772090246e-02
6.693333333333332575e+02,6.567835625798759680e-02
6.700000000000000000e+02,6.593422656019276573e-02
6.706666666666666288e+02,9.168856379998399642e-02
6.713333333333332575e+02,6.247971356879084004e-02
6.720000000000000000e+02,1.011195944973874439e-01
6.726666666666666288e+02,5.567281275112763439e-02
6.733333333333332575e+02,8.922733781492953042e-02
6.740000000000000000e+02,7.488687474328599436e-02
6.746666666666666288e+02,8.188548830844576132e-02
6.753333333333332575e+02,1.247062014473447056e-01
6.760000000000000000e+02,4.479472722203155233e-02
6.766666666666666288e+02,6.593073093179033228e-02
6.773333333333332575e+02,5.530556217402287505e-02
6.780000000000000000e+02,8.309743115789341994e-02
6.786666666666666288e+02,7.756146606019163892e-02
6.793333333333332575e+02,4.945880599057524141e-02
6.800000000000000000e+02,4.563562461302114737e-02
6.806666666666666288e+02,8.089390873729621068e-02
6.813333333333332575e+02,7.784011048654200515e-02
6.820000000000000000e+02,3.489433316302768123e-02
6.826666666666666288e+02,8.307909492146438313e-02
6.833333333333332575e+02,7.759637143965697481e-02
6.840000000000000000e+02,7.223858936266558395e-02
6.846666666666666288e+02,6.720712226553249291e-02
6.853333333333332575e+02,6.250185401237945415e-02
6.860000000000000000e+02,5.145806086875399921e-02
6.866666666666666288e+02,7.424918831873411618e-02
6.873333333333332575e+02,7.943619586124144039e-02
6.880000000000000000e+02,1.797479340146692500e-02
6.886666666666666288e+02,5.412570888355156679e-02
6.893333333333332575e+02,8.661809378961567163e-02
6.900000000000000000e+02,8.709326287596064198e-02
6.906666666666666288e+02,5.277541547571484859e-02
6.913333333333332575e+02,5.665285974328136687e-02
6.920000000000000000e+02,5.866327807354553003e-02
6.926666666666666288e+02,8.004260313694656903e-02
6.933333333333332575e+02,5.694573362247584702e-02
6.940000000000000000e+02,6.080109405380221266e-02
6.946666666666666288e+02,9.439192821850009296e-02
6.953333333333332575e+02,6.025487776277509144e-02
6.960000000000000000e+02,5.543947465488503756e-02
6.966666666666666288e+02,6.221985706895965390e-02
6.973333333333332575e+02,9.311896813620557101e-02
6.980000000000000000e+02,5.601284603304636234e-02
6.986666666666666288e+02,6.406791819076959604e-02
6.993333333333332575e+02,9.182988917245646365e-02
7.000000000000000000e+02,5.626948959877271089e-02
7.006666666666666288e+02,7.702068638898210140e-02
7.013333333333332575e+02,6.275288609868734380e-02
7.020000000000000000e+02,5.766182669536629168e-02
7.026666666666666288e+02,4.799568783938032435e-02
7.033333333333332575e+02,4.115813704814337559e-02
7.040000000000000000e+02,7.801261661335427700e-02
7.046666666666666288e+02,8.799821673768584707e-02
7.053333333333332575e+02,1.639893179763622644e-02
7.060000000000000000e+02,1.089171726398702467e-01
7.066666666666666288e+02,6.650752528963962962e-02
7.073333333333332575e+02,8.032751975813402778e-02
7.080000000000000000e+02,6.879995615237056994e-02
7.086666666666666288e+02,8.209863547460664879e-02
7.093333333333332575e+02,4.523526082350649846e-02
7.100000000000000000e+02,5.950371899431704248e-02
7.106666666666666288e+02,5.644816918660697236e-02
7.113333333333332575e+02,5.469895545173397711e-02
7.120000000000000000e+02,6.967319925878021070e-02
7.126666666666666288e+02,9.637621845001154153e-02
7.133333333333332575e+02,9.624726446349926579e-02
7.140000000000000000e+02,7.247124391629267137e-02
7.146666666666666288e+02,5.609683328956815290e-02
7.153333333333332575e+02,7.694976704964932857e-02
7.160000000000000000e+02,7.256666977223016901e-02
7.166666666666666288e+02,5.816840051977818782e-02
7.173333333333332575e+02,6.629298349252558953e-02
7.180000000000000000e+02,7.350548192593066299e-02
7.186666666666666288e+02,8.099288892386538596e-02
7.193333333333332575e+02,4.294472431105977178e-02
7.200000000000000000e+02,6.157073367200314312e-02
7.206666666666666288e+02,1.279954787334013355e-01
7.213333333333332575e+02,6.772066099951748464e-02
7.220000000000000000e+02,7.351145711981328656e-02
7.226666666666666288e+02,7.064662630391699283e-02
7.233333333333332575e+02,9.273685523517373464e-02
7.240000000000000000e+02,5.618499598638773684e-02
7.246666666666666288e+02,5.062126776601813538e-02
7.253333333333332575e+02,8.326557783184189432e-02
7.260000000000000000e+02,7.333845164191189758e-02
7.266666666666666288e+02,7.983707685376342789e-02
7.273333333333332575e+02,5.714026402177332931e-02
7.280000000000000000e+02,1.002024633261736491e-01
7.286666666666666288e+02,8.381328011983796289e-02
7.293333333333332575e+02,7.850577531871597015e-02
7.300000000000000000e+02,9.403391622662596316e-02
7.306666666666666288e+02,1.147736942903757607e-01
7.313333333333332575e+02,1.161975748812710263e-01
7.320000000000000000e+02,5.402818343863881323e-02
7.326666666666666288e+02,7.194247020023389338e-02
7.333333333333332575e+02,7.535007896881452949e-02
7.340000000000000000e+02,7.683728241198063691e-02
7.346666666666666288e+02,7.994132006598980711e-02
7.353333333333332575e+02,9.647785364055459778e-02
7.360000000000000000e+02,6.199460283686558659e-02
7.366666666666666288e+02,8.108103719016072908e-02
7.373333333333332575e+02,8.818613904824039451e-02
7.380000000000000000e+02,7.206723796497653545e-02
7.386666666666666288e+02,5.394061119252528680e-02
7.393333333333332575e+02,6.877507373214503117e-02
7.400000000000000000e+02,1.281520486399504166e-01
7.406666666666666288e+02,1.225280861824368656e-01
7.413333333333332575e+02,5.106193364386718558e-02
7.420000000000000000e+02,7.544802034782349676e-02
7.426666666666666288e+02,7.232802337042754104e-02
7.433333333333332575e+02,1.120122639246249052e-01
7.440000000000000000e+02,6.796116404972289693e-02
7.446666666666666288e+02,8.238688595116261393e-02
7.453333333333332575e+02,5.895610167976612914e-02
7.460000000000000000e+02,8.164064541044338541e-02
7.466666666666666288e+02,7.595293361633539964e-02
7.473333333333332575e+02,1.004328224641052036e-01
7.480000000000000000e+02,6.727917303395607174e-02
7.486666666666666288e+02,9.248259549481767372e-02
7.493333333333332575e+02,5.128680622870343542e-02
7.500000000000000000e+02,6.099865290527433509e-02
7.506666666666666288e+02,8.875760538852374426e-02
7.513333333333332575e+02,1.012350552571292528e-01
7.520000000000000000e+02,8.994771427261674668e-02
7.526666666666666288e+02,6.948262691472602282e-02
7.533333333333332575e+02,1.030096406756827176e-01
7.540000000000000000e+02,9.195963762976243350e-02
7.546666666666666288e+02,8.023329136817219931e-02
7.553333333333332575e+02,1.280880373263490468e-01
7.560000000000000000e+02,6.219056265388124560e-02
7.566666666666666288e+02,1.049026122659494353e-01
7.573333333333332575e+02,4.700268579816824221e-02
7.580000000000000000e+02,3.670311979969015370e-02
7.586666666666666288e+02,7.868895951424965951e-02
7.593333333333332575e+02,6.578449820899012757e-02
7.600000000000000000e+02,1.186112374755140808e-01
7.606666666666666288e+02,7.771741446996481562e-02
7.613333333333332575e+02,5.564460402516228921e-02
7.620000000000000000e+02,5.882842982331568105e-02
7.626666666666666288e+02,1.024940039059440006e-01
7.633333333333332575e+02,1.191354454793012579e-01
7.640000000000000000e+02,9.350065446242934730e-02
7.646666666666666288e+02,6.561844263485334949e-02
7.653333333333332575e+02,1.038459286602344267e-01
7.660000000000000000e+02,5.457101336011555698e-02
7.666666666666666288e+02,4.496691386756071496e-02
7.673333333333332575e+02,7.679067811632134255e-02
7.680000000000000000e+02,6.565372369634793481e-02
7.686666666666666288e+02,8.080020754561112462e-02
7.693333333333332575e+02,5.259442472709824346e-02
7.700000000000000000e+02,6.078121707928380024e-02
7.706666666666666288e+02,8.520072668007309946e-02
7.713333333333332575e+02,7.472454204228845542e-02
7.720000000000000000e+02,4.182904800239364840e-02
7.726666666666666288e+02,9.164979356778570063e-02
7.733333333333332575e+02,1.000732645534271603e-01
7.740000000000000000e+02,8.855597881289201112e-02
7.746666666666666288e+02,1.236427433781067814e-01
7.753333333333332575e+02,1.272293667086608071e-01
7.760000000000000000e+02,8.823677575793184569e-02
7.766666666666666288e+02,8.768691500180422760e-02
7.773333333333332575e+02,5.940285010040791125e-02
7.780000000000000000e+02,8.597372657273066876e-02
7.786666666666666288e+02,7.715772054806752100e-02
7.793333333333332575e+02,5.145553853637457875e-02
7.800000000000000000e+02,4.630187903207621386e-02
7.806666666666666288e+02,8.729975189574845640e-02
7.813333333333332575e+02,6.063287581102341089e-02
7.820000000000000000e+02,6.841493092601597104e-02
7.826666666666666288e+02,3.433988991121220830e-02
7.833333333333332575e+02,6.197257243309689523e-02
7.840000000000000000e+02,9.881381672279097861e-02
7.846666666666666288e+02,6.823752680709685436e-02
7.853333333333332575e+02,9.657285714082491923e-02
7.860000000000000000e+02,7.368189006360752191e-02
7.866666666666666288e+02,4.142897167601312935e-02
7.873333333333332575e+02,8.330871391999636333e-02
7.880000000000000000e+02,1.074959510676930796e-01
7.886666666666666288e+02,9.871049590330459311e-02
7.893333333333332575e+02,1.021446667776811784e-01
7.900000000000000000e+02,7.178507402631034706e-02
7.906666666666666288e+02,3.464429645298717358e-02
7.913333333333332575e+02,9.432718723906134695e-02
7.920000000000000000e+02,4.505746019452733231e-02
7.926666666666666288e+02,6.347684903633700471e-02
7.933333333333332575e+02,6.875943894788762167e-02
7.940000000000000000e+02,6.884695420131467514e-02
7.946666666666666288e+02,1.094762288612377704e-01
7.953333333333332575e+02,1.017720895882648080e-01
7.960000000000000000e+02,5.098039115121193177e-02
7.966666666666666288e+02,1.064147511570813498e-01
7.973333333333332575e+02,4.599987906520515424e-02
7.980000000000000000e+02,1.049735950024912323e-01
7.986666666666666288e+02,7.381598518360034389e-02
7.993333333333332575e+02,9.755763742580855769e-02
8.000000000000000000e+02,1.017921809666155752e-01
8.006666666666666288e+02,9.805556511262365771e-02
8.013333333333332575e+02,9.235921150655548861e-02
8.020000000000000000e+02,1.015645651455571036e-01
8.026666666666666288e+02,9.137875151187349609e-02
8.033333333333332575e+02,4.623028887726982061e-02
8.040000000000000000e+02,1.061178126914187891e-01
8.046666666666666288e+02,1.145213725043510572e-01
8.053333333333332575e+02,8.760723093314798371e-02
8.060000000000000000e+02,6.191680991238288079e-02
8.066666666666666288e+02,9.975328948323604339e-02
8.073333333333332575e+02,8.843077206144937807e-02
8.080000000000000000e+02,5.752684442320153690e-02
8.086666666666666288e+02,1.009120626121812747e-01
8.093333333333332575e+02,5.895918284725876202e-02
8.100000000000000000e+02,5.397314516581831756e-02
8.106666666666666288e+02,7.799189688812188659e-02
8.113333333333332575e+02,1.042988245527754626e-01
8.120000000000000000e+02,9.818024067063613192e-02
8.126666666666666288e+02,8.965972791340212633e-02
8.133333333333332575e+02,8.617934903974984462e-02
8.140000000000000000e+02,9.757375174910890014e-02
8.146666666666666288e+02,1.115450798292526718e-01
8.153333333333332575e+02,7.776381428284462327e-02
8.160000000000000000e+02,9.515729204794493024e-02
8.166666666666666288e+02,8.428874662872408441e-02
8.173333333333332575e+02,6.567057093279070334e-02
8.180000000000000000e+02,7.758973118609326092e-02
8.186666666666666288e+02,1.015752707938380461e-01
8.193333333333332575e+02,7.799478577709467730e-02
8.200000000000000000e+02,8.105160530764389526e-02
8.206666666666666288e+02,8.981186355583657688e-02
8.213333333333332575e+02,9.888507921878345042e-02
8.220000000000000000e+02,8.545126770415717443e-02
8.226666666666666288e+02,6.441159515942265767e-02
8.233333333333332575e+02,4.314074817638129805e-02
8.240000000000000000e+02,9.717853956037651730e-02
8.246666666666666288e+02,8.221232790625891684e-02
8.253333333333332575e+02,7.039947394461518182e-02
8.260000000000000000e+02,7.430904440707294945e-02
8.266666666666666288e+02,1.027978495364058747e-01
8.273333333333332575e+02,7.720775852602516920e-02
8.280000000000000000e+02,8.418642593471167834e-02
8.286666666666666288e+02,7.934697476918144143e-02
8.293333333333332575e+02,9.002362997595145244e-02
8.300000000000000000e+02,2.138318292295492834e-02
8.306666666666666288e+02,1.121832185255325909e-01
8.313333333333332575e+02,7.043200041247488219e-02
8.320000000000000000e+02,9.107751166846327073e-02
8.326666666666666288e+02,8.722399918738392433e-02
8.333333333333332575e+02,5.552674164776036370e-02
8.340000000000000000e+02,7.423049409004965626e-02
8.346666666666666288e+02,1.109632139119251931e-01
8.353333333333332575e+02,9.160278915227516860e-02
8.360000000000000000e+02,1.060849443973002487e-01
8.366666666666666288e+02,1.472852100523815155e-01
8.373333333333332575e+02,9.110056341525434032e-02
8.380000000000000000e+02,7.653042497917822429e-02
8.386666666666666288e+02,7.070026927229969282e-02
8.393333333333332575e+02,8.558971348603766627e-02
8.400000000000000000e+02,9.320957473953239703e-02
8.406666666666666288e+02,7.192705965822603076e-02
8.413333333333332575e+02,1.223756737059322891e-01
8.420000000000000000e+02,7.283674648291339759e-02
8.426666666666666288e+02,7.026763722761361630e-02
8.433333333333332575e+02,8.762328646106457009e-02
8.440000000000000000e+02,8.857305215764238460e-02
8.446666666666666288e+02,5.797243453973368460e-02
8.453333333333332575e+02,8.412712117064055639e-02
8.460000000000000000e+02,7.112874072589306373e-02
8.466666666666666288e+02,8.866922622972078782e-02
8.473333333333332575e+02,7.671270486573023017e-02
8.480000000000000000e+02,1.178322530920693362e-01
8.486666666666666288e+02,9.870204396882162334e-02
8.493333333333332575e+02,9.254798729879436248e-02
8.500000000000000000e+02,7.550321204336107872e-02
8.506666666666666288e+02,5.733388744911839530e-02
8.513333333333332575e+02,1.003865559027395798e-01
8.520000000000000000e+02,6.534774237636009619e-02
8.526666666666666288e+02,6.551189937309988276e-02
8.533333333333332575e+02,8.617277733749363622e-02
8.540000000000000000e+02,1.020849635689796003e-01
8.546666666666666288e+02,6.092345624806430604e-02
8.553333333333332575e+02,5.582730414248023021e-02
8.560000000000000000e+02,1.110585376539228730e-01
8.566666666666666288e+02,6.978491725271376844e-02
8.573333333333332575e+02,7.751562190480072723e-02
8.580000000000000000e+02,1.057842007238259385e-01
8.586666666666666288e+02,1.087685746168811501e-01
8.593333333333332575e+02,4.090593427658125586e-02
8.600000000000000000e+02,6.805127390562264178e-02
8.606666666666666288e+02,9.066123214353147275e-02
8.613333333333332575e+02,9.969788211147037615e-02
8.620000000000000000e+02,1.177166329058216276e-01
8.626666666666666288e+02,9.712768326666834651e-02
8.633333333333332575e+02,8.337645008631609789e-02
8.640000000000000000e+02,6.368580790102323919e-02
8.646666666666666288e+02,1.471451677700970073e-01
8.653333333333332575e+02,9.875847526711921398e-02
8.660000000000000000e+02,1.064313559416623090e-01
8.666666666666666288e+02,1.166419127429781655e-01
8.673333333333332575e+02,8.634595438257865185e-02
8.680000000000000000e+02,7.418593482628486890e-02
8.686666666666666288e+02,6.571521787462819564e-02
8.693333333333332575e+02,8.677705449632741597e-02
8.700000000000000000e+02,1.236867208443635791e-01
8.706666666666666288e+02,8.407784706314197498e-02
8.713333333333332575e+02,7.047144781033191918e-02
8.720000000000000000e+02,7.391666806194674422e-02
8.726666666666666288e+02,1.149521829902412362e-01
8.733333333333332575e+02,1.018165992504614092e-01
8.740000000000000000e+02,7.133968524502251607e-02
8.746666666666666288e+02,5.256115535798563249e-02
8.753333333333332575e+02,7.588551078971803032e-02
8.760000000000000000e+02,6.605665430843277175e-02
8.766666666666666288e+02,9.318207518556295699e-02
8.773333333333332575e+02,1.302048104919539262e-01
8.780000000000000000e+02,1.059088584750048773e-01
8.786666666666666288e+02,5.422485548114899107e-02
8.793333333333332575e+02,7.409636129249473624e-02
8.800000000000000000e+02,9.065025337292256791e-02
8.806666666666666288e+02,1.125272798931811341e-01
8.813333333333332575e+02,1.087993788598139167e-01
8.820000000000000000e+02,1.336462855201254185e-01
8.826666666666666288e+02,6.905240974897047801e-02
8.833333333333332575e+02,1.029452431583374739e-01
8.840000000000000000e+02,6.936537762830066733e-02
8.846666666666666288e+02,1.106908782540423908e-01
8.853333333333332575e+02,5.857213200530267394e-02
8.860000000000000000e+02,8.474746141205023731e-02
8.866666666666666288e+02,7.690238013256242566e-02
8.873333333333332575e+02,1.009526725413677217e-01
8.880000000000000000e+02,6.210625038891499916e-02
8.886666666666666288e+02,7.905163200326069395e-02
8.893333333333332575e+02,8.891518943820951593e-02
8.900000000000000000e+02,7.557273254767266080e-02
8.906666666666666288e+02,1.023011691944208101e-01
8.913333333333332575e+02,7.675010073126001253e-02
8.920000000000000000e+02,6.649013570248579752e-02
8.926666666666666288e+02,1.046339292713835273e-01
8.933333333333332575e+02,6.841612769550010908e-02
8.940000000000000000e+02,7.056186788086830919e-02
8.946666666666666288e+02,1.053726766469993553e-01
8.953333333333332575e+02,5.386982080341766455e-02
8.960000000000000000e+02,9.488797959761273437e-02
8.966666666666666288e+02,1.028895252171598412e-01
8.973333333333332575e+02,6.709006930789590539e-02
8.980000000000000000e+02,1.244212197710123646e-01
8.986666666666666288e+02,9.374657124623446414e-02
8.993333333333332575e+02,9.082168790988286167e-02
9.000000000000000000e+02,4.872252865140309225e-02
9.006666666666666288e+02,7.132383070664101432e-02
9.013333333333332575e+02,1.074754458026810910e-01
9.020000000000000000e+02,9.296309833448365700e-02
9.026666666666666288e+02,8.973693767439337721e-02
9.033333333333332575e+02,4.594609074873261950e-02
9.040000000000000000e+02,9.068727482794515515e-02
9.046666666666666288e+02,1.016422399473266014e-01
9.053333333333332575e+02,6.186132961923104800e-02
9.060000000000000000e+02,7.263958666958716948e-02
9.066666666666666288e+02,9.269291027423137708e-02
9.073333333333332575e+02,1.230554181686847326e-01
9.080000000000000000e+02,6.124229197916920830e-02
9.086666666666666288e+02,8.225969558585341512e-02
9.093333333333332575e+02,9.397916284807206200e-02
9.100000000000000000e+02,6.938333797021839500e-02
9.106666666666666288e+02,1.060376705279473808e-01
9.113333333333332575e+02,7.320908123312860893e-02
9.120000000000000000e+02,8.895468151598151518e-02
9.126666666666666288e+02,9.368113526326253548e-02
9.133333333333332575e+02,1.013890480384262022e-01
9.140000000000000000e+02,9.516366147389328234e-02
9.146666666666666288e+02,8.572006036804001583e-02
9.153333333333332575e+02,8.110265464785551548e-02
9.160000000000000000e+02,8.959900165359628577e-02
9.166666666666666288e+02,6.145166194936507731e-02
9.173333333333332575e+02,8.089098974950152676e-02
9.180000000000000000e+02,8.582271078222383776e-02
9.186666666666666288e+02,9.177874052315716791e-02
9.193333333333332575e+02,6.626926344405904834e-02
9.200000000000000000e+02,9.552777971095495479e-02
9.206666666666666288e+02,1.345955024358785890e-01
9.213333333333332575e+02,5.754774605223768325e-02
9.220000000000000000e+02,8.304799372610555119e-02
9.226666666666666288e+02,8.459269329932547765e-02
9.233333333333332575e+02,1.196298614447706271e-01
9.240000000000000000e+02,1.006025226788604676e-01
9.246666666666666288e+02,1.103473981100686618e-01
9.253333333333332575e+02,9.437926288894402105e-02
9.260000000000000000e+02,1.178434480867140977e-01
9.266666666666666288e+02,1.093132241508595059e-01
9.273333333333332575e+02,8.598844084080600747e-02
9.280000000000000000e+02,1.079632669987710125e-01
9.286666666666666288e+02,7.235026007693462491e-02
9.293333333333332575e+02,1.164513969993296316e-01
9.300000000000000000e+02,8.063625341083983933e-02
9.306666666666666288e+02,7.960992804766511832e-02
9.313333333333332575e+02,9.647848653408300224e-02
9.320000000000000000e+02,1.320063605764921211e-01
9.326666666666666288e+02,1.126145770459628381e-01
9.333333333333332575e+02,1.313314881422547042e-01
9.340000000000000000e+02,8.584941553227136424e-02
9.346666666666666288e+02,9.970655936463355962e-02
9.353333333333332575e+02,7.143174709844064829e-02
9.360000000000000000e+02,7.539388529093442315e-02
9.366666666666666288e+02,8.296148035802122789e-02
9.373333333333332575e+02,5.453956517661248671e-02
9.380000000000000000e+02,1.265688135306784479e-01
9.386666666666666288e+02,7.263703865094661705e-02
9.393333333333332575e+02,9.561061288199937391e-02
9.400000000000000000e+02,1.117151806689168636e-01
9.406666666666666288e+02,1.082648162022457616e-01
9.413333333333332575e+02,1.013184014311130782e-01
9.420000000000000000e+02,8.770049813347301215e-02
9.426666666666666288e+02,1.007829442468517189e-01
9.433333333333332575e+02,8.699151685651844434e-02
9.440000000000000000e+02,9.074319676048836492e-02
9.446666666666666288e+02,9.132278189686293679e-02
9.453333333333332575e+02,1.001571829275268860e-01
9.460000000000000000e+02,1.022655221818863092e-01
9.466666666666666288e+02,9.176895931200651502e-02
9.473333333333332575e+02,9.767617234171135920e-02
9.480000000000000000e+02,6.660932567430240259e-02
9.486666666666666288e+02,4.911548186316492398e-02
9.493333333333332575e+02,1.147629144241230220e-01
9.500000000000000000e+02,8.423898879247493365e-02
9.506666666666666288e+02,6.733467406030775593e-02
9.513333333333332575e+02,8.945336866277922572e-02
9.520000000000000000e+02,9.300657386051176811e-02
9.526666666666666288e+02,7.348580754613832922e-02
9.533333333333332575e+02,8.140112821885737981e-02
9.540000000000000000e+02,8.838494927583896710e-02
9.546666666666666288e+02,1.520535862615250422e-01
9.553333333333332575e+02,9.649831867512582984e-02
9.560000000000000000e+02,9.566036253194375172e-02
9.566666666666666288e+02,9.787337511036353632e-02
9.573333333333332575e+02,6.184210709778834719e-02
9.580000000000000000e+02,9.654405573285856912e-02
9.586666666666666288e+02,7.369937920503727424e-02
9.593333333333332575e+02,6.852471699853748821e-02
9.600000000000000000e+02,9.162879756324092406e-02
9.606666666666666288e+02,8.563219945659682197e-02
9.613333333333332575e+02,1.026683783676004269e-01
9.620000000000000000e+02,6.335771770811199355e-02
9.626666666666666288e+02,9.831768860659594045e-02
9.633333333333332575e+02,6.496866336362989991e-02
9.640000000000000000e+02,4.416331586629641121e-02
9.646666666666666288e+02,7.001846304718145619e-02
9.653333333333332575e+02,6.363116977788665918e-02
9.660000000000000000e+02,1.056723581806400108e-01
9.666666666666666288e+02,9.512326247488003816e-02
9.673333333333332575e+02,1.071996583707561790e-01
9.680000000000000000e+02,9.632099686195436106e-02
9.686666666666666288e+02,5.047964009102035021e-02
9.693333333333332575e+02,6.613116159787069126e-02
9.700000000000000000e+02,9.932347527468478321e-02
9.706666666666666288e+02,1.154454067224373881e-01
9.713333333333332575e+02,1.212843673042922621e-01
9.720000000000000000e+02,9.104980647695579132e-02
9.726666666666666288e+02,1.030687395036360005e-01
9.733333333333332575e+02,8.837261904830151504e-02
9.740000000000000000e+02,1.407511888668585287e-01
9.746666666666666288e+02,9.422412892194237388e-02
