concentration_mM,wavenumber_cm-1,intensity
5.000000000000000000e+01,6.006666666666666288e+02,8.354155428055860810e-02
5.000000000000000000e+01,6.013333333333332575e+02,7.756962511880435840e-02
5.000000000000000000e+01,6.020000000000000000e+02,9.829446844673568606e-02
5.000000000000000000e+01,6.026666666666666288e+02,6.293649165201074813e-02
5.000000000000000000e+01,6.033333333333332575e+02,8.597021011426005110e-02
5.000000000000000000e+01,6.040000000000000000e+02,3.721626452484833730e-02
5.000000000000000000e+01,6.046666666666666288e+02,7.787670448666922374e-02
5.000000000000000000e+01,6.053333333333332575e+02,5.634062646859928220e-02
5.000000000000000000e+01,6.060000000000000000e+02,5.766657377156902964e-02
5.000000000000000000e+01,6.066666666666666288e+02,8.827849131308181108e-02
5.000000000000000000e+01,6.073333333333332575e+02,8.010611086720553775e-02
5.000000000000000000e+01,6.080000000000000000e+02,5.743741575344551986e-02
5.000000000000000000e+01,6.086666666666666288e+02,1.119112699347242224e-01
5.000000000000000000e+01,6.093333333333332575e+02,8.610992730894573288e-02
5.000000000000000000e+01,6.100000000000000000e+02,5.216461412505470074e-02
5.000000000000000000e+01,6.106666666666666288e+02,1.260978209397489030e-02
5.000000000000000000e+01,6.113333333333332575e+02,6.668957213279633200e-02
5.000000000000000000e+01,6.120000000000000000e+02,5.337889669507876744e-02
5.000000000000000000e+01,6.126666666666666288e+02,4.873589357379669307e-02
5.000000000000000000e+01,6.133333333333332575e+02,5.142109015488349061e-02
5.000000000000000000e+01,6.140000000000000000e+02,6.446262800788439551e-02
5.000000000000000000e+01,6.146666666666666288e+02,8.776491692891665031e-02
5.000000000000000000e+01,6.153333333333332575e+02,4.192696881597270109e-02
5.000000000000000000e+01,6.160000000000000000e+02,6.019239305789576833e-02
5.000000000000000000e+01,6.166666666666666288e+02,5.763164429469034428e-02
5.000000000000000000e+01,6.173333333333332575e+02,4.525786230088785916e-02
5.000000000000000000e+01,6.180000000000000000e+02,6.742591570089360997e-02
5.000000000000000000e+01,6.186666666666666288e+02,9.730889345358381681e-02
5.000000000000000000e+01,6.193333333333332575e+02,7.425690557177057338e-02
5.000000000000000000e+01,6.200000000000000000e+02,6.342227944672780560e-02
5.000000000000000000e+01,6.206666666666666288e+02,5.329102304081583669e-02
5.000000000000000000e+01,6.213333333333332575e+02,6.306908032361910332e-02
5.000000000000000000e+01,6.220000000000000000e+02,2.784914105088235475e-02
5.000000000000000000e+01,6.226666666666666288e+02,6.106310680893277387e-02
5.000000000000000000e+01,6.233333333333332575e+02,5.846733807539972183e-02
5.000000000000000000e+01,6.240000000000000000e+02,7.194705619338458147e-02
5.000000000000000000e+01,6.246666666666666288e+02,8.143676067223974691e-02
5.000000000000000000e+01,6.253333333333332575e+02,7.743992178134724569e-02
5.000000000000000000e+01,6.260000000000000000e+02,5.996125539210350741e-02
5.000000000000000000e+01,6.266666666666666288e+02,5.231848128607644727e-02
5.000000000000000000e+01,6.273333333333332575e+02,5.018547187325230613e-02
5.000000000000000000e+01,6.280000000000000000e+02,4.716588197311610831e-02
5.000000000000000000e+01,6.286666666666666288e+02,5.056536990747877852e-02
5.000000000000000000e+01,6.293333333333332575e+02,6.047078471753897927e-02
5.000000000000000000e+01,6.300000000000000000e+02,3.859495902029230763e-02
5.000000000000000000e+01,6.306666666666666288e+02,7.193123849392363267e-02
5.000000000000000000e+01,6.313333333333332575e+02,6.096318923339529017e-02
5.000000000000000000e+01,6.320000000000000000e+02,4.650228525805118196e-02
5.000000000000000000e+01,6.326666666666666288e+02,5.046407318848963180e-02
5.000000000000000000e+01,6.333333333333332575e+02,8.011153558095616967e-02
5.000000000000000000e+01,6.340000000000000000e+02,8.148306570343154254e-02
5.000000000000000000e+01,6.346666666666666288e+02,1.112410922587883655e-01
5.000000000000000000e+01,6.353333333333332575e+02,7.487579017337092635e-02
5.000000000000000000e+01,6.360000000000000000e+02,5.008789744714103181e-02
5.000000000000000000e+01,6.366666666666666288e+02,4.924375103823087213e-02
5.000000000000000000e+01,6.373333333333332575e+02,7.151637746426420250e-02
5.000000000000000000e+01,6.380000000000000000e+02,7.991273306244071895e-02
5.000000000000000000e+01,6.386666666666666288e+02,9.202159739147425244e-02
5.000000000000000000e+01,6.393333333333332575e+02,4.644881471536343315e-02
5.000000000000000000e+01,6.400000000000000000e+02,6.601959203277291133e-02
5.000000000000000000e+01,6.406666666666666288e+02,4.083481635407905375e-02
5.000000000000000000e+01,6.413333333333332575e+02,7.173082725675659910e-02
5.000000000000000000e+01,6.420000000000000000e+02,4.393204214501410243e-02
5.000000000000000000e+01,6.426666666666666288e+02,9.337215382699337596e-02
5.000000000000000000e+01,6.433333333333332575e+02,4.877301995101524651e-02
5.000000000000000000e+01,6.440000000000000000e+02,7.658267323284836947e-02
5.000000000000000000e+01,6.446666666666666288e+02,6.748924878563504481e-02
5.000000000000000000e+01,6.453333333333332575e+02,6.551502549953372445e-02
5.000000000000000000e+01,6.460000000000000000e+02,2.851453389826687917e-02
5.000000000000000000e+01,6.466666666666666288e+02,6.284460841280847809e-02
5.000000000000000000e+01,6.473333333333332575e+02,4.514231576468073770e-02
5.000000000000000000e+01,6.480000000000000000e+02,5.309999845397572055e-02
5.000000000000000000e+01,6.486666666666666288e+02,7.464108624554564864e-02
5.000000000000000000e+01,6.493333333333332575e+02,1.192819079906992791e-01
5.000000000000000000e+01,6.500000000000000000e+02,1.029641192836054098e-01
5.000000000000000000e+01,6.506666666666666288e+02,7.539939064815388836e-02
5.000000000000000000e+01,6.513333333333332575e+02,7.284118862838345754e-02
5.000000000000000000e+01,6.520000000000000000e+02,5.818332178206673394e-02
5.000000000000000000e+01,6.526666666666666288e+02,4.524596435260094807e-02
5.000000000000000000e+01,6.533333333333332575e+02,7.419282820868387807e-02
5.000000000000000000e+01,6.540000000000000000e+02,5.651103566222336755e-02
5.000000000000000000e+01,6.546666666666666288e+02,1.005907826422735296e-01
5.000000000000000000e+01,6.553333333333332575e+02,1.084610243715551092e-01
5.000000000000000000e+01,6.560000000000000000e+02,1.084084155433241436e-01
5.000000000000000000e+01,6.566666666666666288e+02,5.295673537630576216e-02
5.000000000000000000e+01,6.573333333333332575e+02,5.558798570635965774e-02
5.000000000000000000e+01,6.580000000000000000e+02,4.158162226473068046e-02
5.000000000000000000e+01,6.586666666666666288e+02,7.883462817042877213e-02
5.000000000000000000e+01,6.593333333333332575e+02,4.883662001700622007e-02
5.000000000000000000e+01,6.600000000000000000e+02,5.392453265593578904e-02
5.000000000000000000e+01,6.606666666666666288e+02,4.831527432552073370e-02
5.000000000000000000e+01,6.613333333333332575e+02,5.499666454188432974e-02
5.000000000000000000e+01,6.620000000000000000e+02,9.927451784011057101e-02
5.000000000000000000e+01,6.626666666666666288e+02,1.693332530456699569e-02
5.000000000000000000e+01,6.633333333333332575e+02,7.685118975646207384e-02
5.000000000000000000e+01,6.640000000000000000e+02,5.027202707873137943e-02
5.000000000000000000e+01,6.646666666666666288e+02,1.133509211216821855e-01
5.000000000000000000e+01,6.653333333333332575e+02,8.309304387079696763e-02
5.000000000000000000e+01,6.660000000000000000e+02,4.622498005854235037e-02
5.000000000000000000e+01,6.666666666666666288e+02,5.445168018193637105e-02
5.000000000000000000e+01,6.673333333333332575e+02,5.533471590541766405e-02
5.000000000000000000e+01,6.680000000000000000e+02,8.981315990872312804e-02
5.000000000000000000e+01,6.686666666666666288e+02,1.007560147155974195e-01
5.000000000000000000e+01,6.693333333333332575e+02,7.000568353074564099e-02
5.000000000000000000e+01,6.700000000000000000e+02,6.413557848817326434e-02
5.000000000000000000e+01,6.706666666666666288e+02,8.794156687825346874e-02
5.000000000000000000e+01,6.713333333333332575e+02,6.768055851850149351e-02
5.000000000000000000e+01,6.720000000000000000e+02,7.655911832921166726e-02
5.000000000000000000e+01,6.726666666666666288e+02,7.169274760161280236e-02
5.000000000000000000e+01,6.733333333333332575e+02,5.156815699711152223e-02
5.000000000000000000e+01,6.740000000000000000e+02,9.466526106730457912e-02
5.000000000000000000e+01,6.746666666666666288e+02,5.562947716851512209e-02
5.000000000000000000e+01,6.753333333333332575e+02,1.062893183070421910e-01
5.000000000000000000e+01,6.760000000000000000e+02,9.120367671115223174e-02
5.000000000000000000e+01,6.766666666666666288e+02,7.154068368319768667e-02
5.000000000000000000e+01,6.773333333333332575e+02,4.285761974382781142e-02
5.000000000000000000e+01,6.780000000000000000e+02,1.013165419395862382e-01
5.000000000000000000e+01,6.786666666666666288e+02,7.417422950910468327e-02
5.000000000000000000e+01,6.793333333333332575e+02,8.580471223987057305e-02
5.000000000000000000e+01,6.800000000000000000e+02,9.753870769522665629e-02
5.000000000000000000e+01,6.806666666666666288e+02,4.566661236117022793e-02
5.000000000000000000e+01,6.813333333333332575e+02,7.540594221326156477e-02
5.000000000000000000e+01,6.820000000000000000e+02,6.066147687719089521e-02
5.000000000000000000e+01,6.826666666666666288e+02,7.465644172674684720e-02
5.000000000000000000e+01,6.833333333333332575e+02,7.747586882731059832e-02
5.000000000000000000e+01,6.840000000000000000e+02,3.512852217296467960e-02
5.000000000000000000e+01,6.846666666666666288e+02,6.390507713991611105e-02
5.000000000000000000e+01,6.853333333333332575e+02,7.032631539561740031e-02
5.000000000000000000e+01,6.860000000000000000e+02,4.355349861336504924e-02
5.000000000000000000e+01,6.866666666666666288e+02,5.395971580888736518e-02
5.000000000000000000e+01,6.873333333333332575e+02,7.122603064553167940e-02
5.000000000000000000e+01,6.880000000000000000e+02,8.252485248777641225e-02
5.000000000000000000e+01,6.886666666666666288e+02,6.593258779158539529e-02
5.000000000000000000e+01,6.893333333333332575e+02,5.495762224343214014e-02
5.000000000000000000e+01,6.900000000000000000e+02,4.891657522935063257e-02
5.000000000000000000e+01,6.906666666666666288e+02,6.192124160192752358e-02
5.000000000000000000e+01,6.913333333333332575e+02,5.315287640657493512e-02
5.000000000000000000e+01,6.920000000000000000e+02,8.110631549527788642e-02
5.000000000000000000e+01,6.926666666666666288e+02,7.432664970366145707e-02
5.000000000000000000e+01,6.933333333333332575e+02,5.632821576782492262e-02
5.000000000000000000e+01,6.940000000000000000e+02,7.396050172365589703e-02
5.000000000000000000e+01,6.946666666666666288e+02,1.160759368238715450e-01
5.000000000000000000e+01,6.953333333333332575e+02,8.458066898624959362e-02
5.000000000000000000e+01,6.960000000000000000e+02,7.469308597212270806e-02
5.000000000000000000e+01,6.966666666666666288e+02,8.400918560588971351e-02
5.000000000000000000e+01,6.973333333333332575e+02,9.501828717713732553e-02
5.000000000000000000e+01,6.980000000000000000e+02,3.937298656045680467e-02
5.000000000000000000e+01,6.986666666666666288e+02,6.134427708600875828e-02
5.000000000000000000e+01,6.993333333333332575e+02,5.759142720878178412e-02
5.000000000000000000e+01,7.000000000000000000e+02,5.708632962945419526e-02
5.000000000000000000e+01,7.006666666666666288e+02,1.123522311706499771e-01
5.000000000000000000e+01,7.013333333333332575e+02,8.033899340056462057e-02
5.000000000000000000e+01,7.020000000000000000e+02,9.251599496215630325e-02
5.000000000000000000e+01,7.026666666666666288e+02,7.624531203937989776e-02
5.000000000000000000e+01,7.033333333333332575e+02,1.253906189848136288e-01
5.000000000000000000e+01,7.040000000000000000e+02,3.019922504969638904e-02
5.000000000000000000e+01,7.046666666666666288e+02,6.077897060827065073e-02
5.000000000000000000e+01,7.053333333333332575e+02,6.172090742638679933e-02
5.000000000000000000e+01,7.060000000000000000e+02,6.362412904876865727e-02
5.000000000000000000e+01,7.066666666666666288e+02,8.895670346764297798e-02
5.000000000000000000e+01,7.073333333333332575e+02,7.253742188176851013e-02
5.000000000000000000e+01,7.080000000000000000e+02,8.381067514322261547e-02
5.000000000000000000e+01,7.086666666666666288e+02,9.171282736512233191e-02
5.000000000000000000e+01,7.093333333333332575e+02,7.544149381025819223e-02
5.000000000000000000e+01,7.100000000000000000e+02,8.557055860115883594e-02
5.000000000000000000e+01,7.106666666666666288e+02,6.226178107713836729e-02
5.000000000000000000e+01,7.113333333333332575e+02,5.823577550005240577e-02
5.000000000000000000e+01,7.120000000000000000e+02,5.347598983804420503e-02
5.000000000000000000e+01,7.126666666666666288e+02,7.295482732886283961e-02
5.000000000000000000e+01,7.133333333333332575e+02,5.225051148209552965e-02
5.000000000000000000e+01,7.140000000000000000e+02,5.000098759678986426e-02
5.000000000000000000e+01,7.146666666666666288e+02,8.449484151347054495e-02
5.000000000000000000e+01,7.153333333333332575e+02,5.292508834878648094e-02
5.000000000000000000e+01,7.160000000000000000e+02,8.294857585740111894e-02
5.000000000000000000e+01,7.166666666666666288e+02,6.522354721092023244e-02
5.000000000000000000e+01,7.173333333333332575e+02,6.015963599116780358e-02
5.000000000000000000e+01,7.180000000000000000e+02,8.997251144225851260e-02
5.000000000000000000e+01,7.186666666666666288e+02,9.171288852124581670e-02
5.000000000000000000e+01,7.193333333333332575e+02,7.621728922294637720e-02
5.000000000000000000e+01,7.200000000000000000e+02,1.002005918406419505e-01
5.000000000000000000e+01,7.206666666666666288e+02,3.843559332481450569e-02
5.000000000000000000e+01,7.213333333333332575e+02,9.375008700665647676e-02
5.000000000000000000e+01,7.220000000000000000e+02,5.612294642300567210e-02
5.000000000000000000e+01,7.226666666666666288e+02,6.764945978628619794e-02
5.000000000000000000e+01,7.233333333333332575e+02,7.950435720034756959e-02
5.000000000000000000e+01,7.240000000000000000e+02,5.852726766710152767e-02
5.000000000000000000e+01,7.246666666666666288e+02,7.161382585155401381e-02
5.000000000000000000e+01,7.253333333333332575e+02,6.399846593749645984e-02
5.000000000000000000e+01,7.260000000000000000e+02,6.804621691586529297e-02
5.000000000000000000e+01,7.266666666666666288e+02,1.147566524189506110e-01
5.000000000000000000e+01,7.273333333333332575e+02,3.560009965425212780e-02
5.000000000000000000e+01,7.280000000000000000e+02,6.850573879752054618e-02
5.000000000000000000e+01,7.286666666666666288e+02,8.072321867881590562e-02
5.000000000000000000e+01,7.293333333333332575e+02,5.030024950706849657e-02
5.000000000000000000e+01,7.300000000000000000e+02,6.963500587312465573e-02
5.000000000000000000e+01,7.306666666666666288e+02,7.912420496413553883e-02
5.000000000000000000e+01,7.313333333333332575e+02,8.031703792234012873e-02
5.000000000000000000e+01,7.320000000000000000e+02,8.966018377023962649e-02
5.000000000000000000e+01,7.326666666666666288e+02,9.520467880975745645e-02
5.000000000000000000e+01,7.333333333333332575e+02,6.672193824417391173e-02
5.000000000000000000e+01,7.340000000000000000e+02,7.515135837806476149e-02
5.000000000000000000e+01,7.346666666666666288e+02,4.508023887888322478e-02
5.000000000000000000e+01,7.353333333333332575e+02,7.248324889338376986e-02
5.000000000000000000e+01,7.360000000000000000e+02,4.457854343998610136e-02
5.000000000000000000e+01,7.366666666666666288e+02,7.388414199277697214e-02
5.000000000000000000e+01,7.373333333333332575e+02,9.020178327060747459e-02
5.000000000000000000e+01,7.380000000000000000e+02,8.206445288734948162e-02
5.000000000000000000e+01,7.386666666666666288e+02,7.569098237150294339e-02
5.000000000000000000e+01,7.393333333333332575e+02,9.007358500927600820e-02
5.000000000000000000e+01,7.400000000000000000e+02,9.542399744124888117e-02
5.000000000000000000e+01,7.406666666666666288e+02,5.749438898536501918e-02
5.000000000000000000e+01,7.413333333333332575e+02,9.785562275412447442e-02
5.000000000000000000e+01,7.420000000000000000e+02,5.907155716834530668e-02
5.000000000000000000e+01,7.426666666666666288e+02,6.535615224428914516e-02
5.000000000000000000e+01,7.433333333333332575e+02,8.884834510068212454e-02
5.000000000000000000e+01,7.440000000000000000e+02,7.795188918916448606e-02
5.000000000000000000e+01,7.446666666666666288e+02,7.400355632732653899e-02
5.000000000000000000e+01,7.453333333333332575e+02,7.798795092053283085e-02
5.000000000000000000e+01,7.460000000000000000e+02,1.008668672623222740e-01
5.000000000000000000e+01,7.466666666666666288e+02,7.602700557413755167e-02
5.000000000000000000e+01,7.473333333333332575e+02,8.964277529447407800e-02
5.000000000000000000e+01,7.480000000000000000e+02,8.920141392088459797e-02
5.000000000000000000e+01,7.486666666666666288e+02,1.166206419558265955e-01
5.000000000000000000e+01,7.493333333333332575e+02,1.025996493953190009e-01
5.000000000000000000e+01,7.500000000000000000e+02,8.908970018268175250e-02
5.000000000000000000e+01,7.506666666666666288e+02,8.945748568103437104e-02
5.000000000000000000e+01,7.513333333333332575e+02,7.851201641138869092e-02
5.000000000000000000e+01,7.520000000000000000e+02,7.195512475614557202e-02
5.000000000000000000e+01,7.526666666666666288e+02,7.501728379253300161e-02
5.000000000000000000e+01,7.533333333333332575e+02,7.582133544816956061e-02
5.000000000000000000e+01,7.540000000000000000e+02,6.641552367793258915e-02
5.000000000000000000e+01,7.546666666666666288e+02,6.719400179402125473e-02
5.000000000000000000e+01,7.553333333333332575e+02,7.426341807667186101e-02
5.000000000000000000e+01,7.560000000000000000e+02,6.911479949976674642e-02
5.000000000000000000e+01,7.566666666666666288e+02,7.179435105262918504e-02
5.000000000000000000e+01,7.573333333333332575e+02,7.239879115651347286e-02
5.000000000000000000e+01,7.580000000000000000e+02,9.391705988393689308e-02
5.000000000000000000e+01,7.586666666666666288e+02,9.171353005312610218e-02
5.000000000000000000e+01,7.593333333333332575e+02,9.642609928155064514e-02
5.000000000000000000e+01,7.600000000000000000e+02,1.009012961190247082e-01
5.000000000000000000e+01,7.606666666666666288e+02,6.165728174517613042e-02
5.000000000000000000e+01,7.613333333333332575e+02,7.671075841675757678e-02
5.000000000000000000e+01,7.620000000000000000e+02,8.222676593758188046e-02
5.000000000000000000e+01,7.626666666666666288e+02,8.511138026375783538e-02
5.000000000000000000e+01,7.633333333333332575e+02,8.658778742758349578e-02
5.000000000000000000e+01,7.640000000000000000e+02,1.048045028016570401e-01
5.000000000000000000e+01,7.646666666666666288e+02,6.548804314482964406e-02
5.000000000000000000e+01,7.653333333333332575e+02,8.114898386996555191e-02
5.000000000000000000e+01,7.660000000000000000e+02,5.226169800623091388e-02
5.000000000000000000e+01,7.666666666666666288e+02,8.500702948547753102e-02
5.000000000000000000e+01,7.673333333333332575e+02,4.488580944102270320e-02
5.000000000000000000e+01,7.680000000000000000e+02,8.400995722638367191e-02
5.000000000000000000e+01,7.686666666666666288e+02,1.016834437260718677e-01
5.000000000000000000e+01,7.693333333333332575e+02,8.937065535174150421e-02
5.000000000000000000e+01,7.700000000000000000e+02,5.572402621416067126e-02
5.000000000000000000e+01,7.706666666666666288e+02,6.156959767767560682e-02
5.000000000000000000e+01,7.713333333333332575e+02,8.947386141449817365e-02
5.000000000000000000e+01,7.720000000000000000e+02,7.495253925111508564e-02
5.000000000000000000e+01,7.726666666666666288e+02,3.370046491258901072e-02
5.000000000000000000e+01,7.733333333333332575e+02,1.056722855074465894e-01
5.000000000000000000e+01,7.740000000000000000e+02,8.111236115168662941e-02
5.000000000000000000e+01,7.746666666666666288e+02,4.887575531881496044e-02
5.000000000000000000e+01,7.753333333333332575e+02,8.222142768662633883e-02
5.000000000000000000e+01,7.760000000000000000e+02,1.218899420258445360e-01
5.000000000000000000e+01,7.766666666666666288e+02,7.473570248395988713e-02
5.000000000000000000e+01,7.773333333333332575e+02,7.450215908337309845e-02
5.000000000000000000e+01,7.780000000000000000e+02,6.496606905619944916e-02
5.000000000000000000e+01,7.786666666666666288e+02,9.080703394036543363e-02
5.000000000000000000e+01,7.793333333333332575e+02,8.296047889660268515e-02
5.000000000000000000e+01,7.800000000000000000e+02,9.423685815783056086e-02
5.000000000000000000e+01,7.806666666666666288e+02,6.355162821385298977e-02
5.000000000000000000e+01,7.813333333333332575e+02,9.271148472972995380e-02
5.000000000000000000e+01,7.820000000000000000e+02,5.463988866329645699e-02
5.000000000000000000e+01,7.826666666666666288e+02,8.819605468103958179e-02
5.000000000000000000e+01,7.833333333333332575e+02,6.249573056095368562e-02
5.000000000000000000e+01,7.840000000000000000e+02,7.916789487334660591e-02
5.000000000000000000e+01,7.846666666666666288e+02,4.729359975130501687e-02
5.000000000000000000e+01,7.853333333333332575e+02,8.049203889367728681e-02
5.000000000000000000e+01,7.860000000000000000e+02,7.820445572092614428e-02
5.000000000000000000e+01,7.866666666666666288e+02,4.809740359270776172e-02
5.000000000000000000e+01,7.873333333333332575e+02,1.133574474043534536e-01
5.000000000000000000e+01,7.880000000000000000e+02,9.124696666451784233e-02
5.000000000000000000e+01,7.886666666666666288e+02,5.707332606528821295e-02
5.000000000000000000e+01,7.893333333333332575e+02,5.878307958593553123e-02
5.000000000000000000e+01,7.900000000000000000e+02,7.401996961517437468e-02
5.000000000000000000e+01,7.906666666666666288e+02,6.771465442898322307e-02
5.000000000000000000e+01,7.913333333333332575e+02,7.727526042660320948e-02
5.000000000000000000e+01,7.920000000000000000e+02,3.584384313600950944e-02
5.000000000000000000e+01,7.926666666666666288e+02,1.131136726705564005e-01
5.000000000000000000e+01,7.933333333333332575e+02,6.498495407928582546e-02
5.000000000000000000e+01,7.940000000000000000e+02,1.036417400590210064e-01
5.000000000000000000e+01,7.946666666666666288e+02,7.610620793024640285e-02
5.000000000000000000e+01,7.953333333333332575e+02,1.284895910761444937e-01
5.000000000000000000e+01,7.960000000000000000e+02,9.677891373203095782e-02
5.000000000000000000e+01,7.966666666666666288e+02,1.009148229731060969e-01
5.000000000000000000e+01,7.973333333333332575e+02,1.036482650913028436e-01
5.000000000000000000e+01,7.980000000000000000e+02,8.146992512315615054e-02
5.000000000000000000e+01,7.986666666666666288e+02,8.288094888217931167e-02
5.000000000000000000e+01,7.993333333333332575e+02,7.742433823782063351e-02
5.000000000000000000e+01,8.000000000000000000e+02,8.723091276155482687e-02
5.000000000000000000e+01,8.006666666666666288e+02,8.158210679315380798e-02
5.000000000000000000e+01,8.013333333333332575e+02,8.737538263470358280e-02
5.000000000000000000e+01,8.020000000000000000e+02,6.432669428264710387e-02
5.000000000000000000e+01,8.026666666666666288e+02,7.193478936759278852e-02
5.000000000000000000e+01,8.033333333333332575e+02,9.142065534926578640e-02
5.000000000000000000e+01,8.040000000000000000e+02,8.081985900591773242e-02
5.000000000000000000e+01,8.046666666666666288e+02,9.015957920146344673e-02
5.000000000000000000e+01,8.053333333333332575e+02,9.395275210510219133e-02
5.000000000000000000e+01,8.060000000000000000e+02,9.835982804255533063e-02
5.000000000000000000e+01,8.066666666666666288e+02,9.054564687597972672e-02
5.000000000000000000e+01,8.073333333333332575e+02,7.608790928055519931e-02
5.000000000000000000e+01,8.080000000000000000e+02,6.349545561583826159e-02
5.000000000000000000e+01,8.086666666666666288e+02,1.040238112706087514e-01
5.000000000000000000e+01,8.093333333333332575e+02,6.707982896576891729e-02
5.000000000000000000e+01,8.100000000000000000e+02,8.100233268122537800e-02
5.000000000000000000e+01,8.106666666666666288e+02,1.134210400209731406e-01
5.000000000000000000e+01,8.113333333333332575e+02,6.527368257091983872e-02
5.000000000000000000e+01,8.120000000000000000e+02,7.575074218112975988e-02
5.000000000000000000e+01,8.126666666666666288e+02,8.363652892650162707e-02
5.000000000000000000e+01,8.133333333333332575e+02,4.560315673593467317e-02
5.000000000000000000e+01,8.140000000000000000e+02,6.002048752252839292e-02
5.000000000000000000e+01,8.146666666666666288e+02,1.064939636771994186e-01
5.000000000000000000e+01,8.153333333333332575e+02,9.057525955373525728e-02
5.000000000000000000e+01,8.160000000000000000e+02,9.811044537719657010e-02
5.000000000000000000e+01,8.166666666666666288e+02,8.678283363304140074e-02
5.000000000000000000e+01,8.173333333333332575e+02,4.267655772516405766e-02
5.000000000000000000e+01,8.180000000000000000e+02,6.142903834231323162e-02
5.000000000000000000e+01,8.186666666666666288e+02,3.734271191288508762e-02
5.000000000000000000e+01,8.193333333333332575e+02,9.476776534740750935e-02
5.000000000000000000e+01,8.200000000000000000e+02,1.362051916974569565e-01
5.000000000000000000e+01,8.206666666666666288e+02,5.071917295242897583e-02
5.000000000000000000e+01,8.213333333333332575e+02,1.035561074523206199e-01
5.000000000000000000e+01,8.220000000000000000e+02,1.039895145823137579e-01
5.000000000000000000e+01,8.226666666666666288e+02,8.600125980518105728e-02
5.000000000000000000e+01,8.233333333333332575e+02,5.492309995940616862e-02
5.000000000000000000e+01,8.240000000000000000e+02,6.506627278228055422e-02
5.000000000000000000e+01,8.246666666666666288e+02,4.206634191685054702e-02
5.000000000000000000e+01,8.253333333333332575e+02,8.002207670749365842e-02
5.000000000000000000e+01,8.260000000000000000e+02,8.695035132023640201e-02
5.000000000000000000e+01,8.266666666666666288e+02,9.910763741336424404e-02
5.000000000000000000e+01,8.273333333333332575e+02,7.864967580579801387e-02
5.000000000000000000e+01,8.280000000000000000e+02,6.584429931111066003e-02
5.000000000000000000e+01,8.286666666666666288e+02,6.906434224401467037e-02
5.000000000000000000e+01,8.293333333333332575e+02,8.030076900191593370e-02
5.000000000000000000e+01,8.300000000000000000e+02,8.902779942859546936e-02
5.000000000000000000e+01,8.306666666666666288e+02,1.108860699710601527e-01
5.000000000000000000e+01,8.313333333333332575e+02,1.240630790689818130e-01
5.000000000000000000e+01,8.320000000000000000e+02,8.304109018904870521e-02
5.000000000000000000e+01,8.326666666666666288e+02,6.170976356126418871e-02
5.000000000000000000e+01,8.333333333333332575e+02,1.079018058538257913e-01
5.000000000000000000e+01,8.340000000000000000e+02,1.345393940462856763e-01
5.000000000000000000e+01,8.346666666666666288e+02,6.839167055532859030e-02
5.000000000000000000e+01,8.353333333333332575e+02,7.358423585009528367e-02
5.000000000000000000e+01,8.360000000000000000e+02,8.119318386349790029e-02
5.000000000000000000e+01,8.366666666666666288e+02,8.411038216951034763e-02
5.000000000000000000e+01,8.373333333333332575e+02,7.020502950563516087e-02
5.000000000000000000e+01,8.380000000000000000e+02,5.606594643545496914e-02
5.000000000000000000e+01,8.386666666666666288e+02,9.611340828311082385e-02
5.000000000000000000e+01,8.393333333333332575e+02,8.122980443688189445e-02
5.000000000000000000e+01,8.400000000000000000e+02,1.065816743748151246e-01
5.000000000000000000e+01,8.406666666666666288e+02,9.495326300547564380e-02
5.000000000000000000e+01,8.413333333333332575e+02,1.045356670530032256e-01
5.000000000000000000e+01,8.420000000000000000e+02,8.545999492585427959e-02
5.000000000000000000e+01,8.426666666666666288e+02,9.829524198563040216e-02
5.000000000000000000e+01,8.433333333333332575e+02,6.978625093245008348e-02
5.000000000000000000e+01,8.440000000000000000e+02,9.445100722053831332e-02
5.000000000000000000e+01,8.446666666666666288e+02,1.046948631216846476e-01
5.000000000000000000e+01,8.453333333333332575e+02,1.110937061349951266e-01
5.000000000000000000e+01,8.460000000000000000e+02,7.872778798609225692e-02
5.000000000000000000e+01,8.466666666666666288e+02,9.667376169289873533e-02
5.000000000000000000e+01,8.473333333333332575e+02,1.108679817711228366e-01
5.000000000000000000e+01,8.480000000000000000e+02,5.368754167204395356e-02
5.000000000000000000e+01,8.486666666666666288e+02,7.773819624389627370e-02
5.000000000000000000e+01,8.493333333333332575e+02,9.663518033133382257e-02
5.000000000000000000e+01,8.500000000000000000e+02,7.935039537927902897e-02
5.000000000000000000e+01,8.506666666666666288e+02,7.199336579113317647e-02
5.000000000000000000e+01,8.513333333333332575e+02,9.398812748537757611e-02
5.000000000000000000e+01,8.520000000000000000e+02,7.591146111248105177e-02
5.000000000000000000e+01,8.526666666666666288e+02,8.688598817954239217e-02
5.000000000000000000e+01,8.533333333333332575e+02,5.451117307539546375e-02
5.000000000000000000e+01,8.540000000000000000e+02,7.621911222900472349e-02
5.000000000000000000e+01,8.546666666666666288e+02,9.129643589444824681e-02
5.000000000000000000e+01,8.553333333333332575e+02,8.375498798516244070e-02
5.000000000000000000e+01,8.560000000000000000e+02,8.493203992892410514e-02
5.000000000000000000e+01,8.566666666666666288e+02,9.224525265717962996e-02
5.000000000000000000e+01,8.573333333333332575e+02,1.078497835130653448e-01
5.000000000000000000e+01,8.580000000000000000e+02,8.115179998891913771e-02
5.000000000000000000e+01,8.586666666666666288e+02,8.564045349307572441e-02
