concentration_mM,wavenumber_cm-1,intensity
2.500000000000000000e+01,6.006666666666666288e+02,5.026314310223282261e-02
2.500000000000000000e+01,6.013333333333332575e+02,5.145542105453301818e-02
2.500000000000000000e+01,6.020000000000000000e+02,6.508021159262547539e-02
2.500000000000000000e+01,6.026666666666666288e+02,7.670086465358498529e-02
2.500000000000000000e+01,6.033333333333332575e+02,4.134913488641669965e-02
2.500000000000000000e+01,6.040000000000000000e+02,5.692028415159393340e-02
2.500000000000000000e+01,6.046666666666666288e+02,6.632985218050917176e-02
2.500000000000000000e+01,6.053333333333332575e+02,5.453889581174404394e-02
2.500000000000000000e+01,6.060000000000000000e+02,7.530753303912839092e-02
2.500000000000000000e+01,6.066666666666666288e+02,6.148582439323515419e-02
2.500000000000000000e+01,6.073333333333332575e+02,8.469035187121634611e-02
2.500000000000000000e+01,6.080000000000000000e+02,3.945759646879715143e-02
2.500000000000000000e+01,6.086666666666666288e+02,1.107167683643700551e-01
2.500000000000000000e+01,6.093333333333332575e+02,4.883729680140894841e-02
2.500000000000000000e+01,6.100000000000000000e+02,8.903271608682822302e-02
2.500000000000000000e+01,6.106666666666666288e+02,8.388720349356597328e-02
2.500000000000000000e+01,6.113333333333332575e+02,9.488488608331351049e-02
2.500000000000000000e+01,6.120000000000000000e+02,7.711867170646187486e-02
2.500000000000000000e+01,6.126666666666666288e+02,4.726059554559407933e-02
2.500000000000000000e+01,6.133333333333332575e+02,2.112047426641068537e-03
2.500000000000000000e+01,6.140000000000000000e+02,4.653455550687573411e-02
2.500000000000000000e+01,6.146666666666666288e+02,8.305572983807760212e-02
2.500000000000000000e+01,6.153333333333332575e+02,6.624982942566587374e-02
2.500000000000000000e+01,6.160000000000000000e+02,4.108770575135101133e-02
2.500000000000000000e+01,6.166666666666666288e+02,3.734090253781843088e-02
2.500000000000000000e+01,6.173333333333332575e+02,3.842509403026905107e-02
2.500000000000000000e+01,6.180000000000000000e+02,5.224865847087346860e-02
2.500000000000000000e+01,6.186666666666666288e+02,5.883252163860425155e-02
2.500000000000000000e+01,6.193333333333332575e+02,9.254392097665413430e-02
2.500000000000000000e+01,6.200000000000000000e+02,6.771656652893982831e-02
2.500000000000000000e+01,6.206666666666666288e+02,5.026035745452010761e-02
2.500000000000000000e+01,6.213333333333332575e+02,6.969753584837179439e-02
2.500000000000000000e+01,6.220000000000000000e+02,4.627632472615841874e-02
2.500000000000000000e+01,6.226666666666666288e+02,9.228927369007991488e-02
2.500000000000000000e+01,6.233333333333332575e+02,3.223268516919501614e-02
2.500000000000000000e+01,6.240000000000000000e+02,7.417339730307374868e-02
2.500000000000000000e+01,6.246666666666666288e+02,3.546917021793941083e-02
2.500000000000000000e+01,6.253333333333332575e+02,5.410011703451456100e-02
2.500000000000000000e+01,6.260000000000000000e+02,7.548598461784279678e-02
2.500000000000000000e+01,6.266666666666666288e+02,7.156547914885455497e-02
2.500000000000000000e+01,6.273333333333332575e+02,5.848838991319223884e-02
2.500000000000000000e+01,6.280000000000000000e+02,6.475762884912003581e-02
2.500000000000000000e+01,6.286666666666666288e+02,3.185162884961301871e-02
2.500000000000000000e+01,6.293333333333332575e+02,3.280622725151795260e-02
2.500000000000000000e+01,6.300000000000000000e+02,7.390970251706134586e-02
2.500000000000000000e+01,6.306666666666666288e+02,9.868756578475240682e-02
2.500000000000000000e+01,6.313333333333332575e+02,7.977787581685912011e-02
2.500000000000000000e+01,6.320000000000000000e+02,6.825920329403004083e-02
2.500000000000000000e+01,6.326666666666666288e+02,8.324434705778677168e-02
2.500000000000000000e+01,6.333333333333332575e+02,6.618889994807179711e-02
2.500000000000000000e+01,6.340000000000000000e+02,8.149601841546696979e-02
2.500000000000000000e+01,6.346666666666666288e+02,7.145551216053933063e-02
2.500000000000000000e+01,6.353333333333332575e+02,6.595585369429340927e-02
2.500000000000000000e+01,6.360000000000000000e+02,3.205687792045109480e-02
2.500000000000000000e+01,6.366666666666666288e+02,7.105115275845637346e-02
2.500000000000000000e+01,6.373333333333332575e+02,7.092720411267947056e-02
2.500000000000000000e+01,6.380000000000000000e+02,7.917957717266418949e-02
2.500000000000000000e+01,6.386666666666666288e+02,6.136214957386625785e-02
2.500000000000000000e+01,6.393333333333332575e+02,7.049923670405953968e-02
2.500000000000000000e+01,6.400000000000000000e+02,5.386152891577512813e-02
2.500000000000000000e+01,6.406666666666666288e+02,9.548456887718087538e-02
2.500000000000000000e+01,6.413333333333332575e+02,5.394621213589066711e-02
2.500000000000000000e+01,6.420000000000000000e+02,5.282076654399919108e-02
2.500000000000000000e+01,6.426666666666666288e+02,6.522621053751330444e-02
2.500000000000000000e+01,6.433333333333332575e+02,3.087803316631849287e-02
2.500000000000000000e+01,6.440000000000000000e+02,4.685841395824622696e-02
2.500000000000000000e+01,6.446666666666666288e+02,3.224417412034211172e-02
2.500000000000000000e+01,6.453333333333332575e+02,9.762232492186249944e-02
2.500000000000000000e+01,6.460000000000000000e+02,7.279227047370899484e-02
2.500000000000000000e+01,6.466666666666666288e+02,5.391849399401858756e-02
2.500000000000000000e+01,6.473333333333332575e+02,4.521368897223990158e-02
2.500000000000000000e+01,6.480000000000000000e+02,1.063629112578187846e-01
2.500000000000000000e+01,6.486666666666666288e+02,3.248200836660504465e-02
2.500000000000000000e+01,6.493333333333332575e+02,6.523344293310599784e-02
2.500000000000000000e+01,6.500000000000000000e+02,9.148017849647911703e-02
2.500000000000000000e+01,6.506666666666666288e+02,5.253052097918595176e-02
2.500000000000000000e+01,6.513333333333332575e+02,4.527893873989428941e-02
2.500000000000000000e+01,6.520000000000000000e+02,3.886220237194248223e-02
2.500000000000000000e+01,6.526666666666666288e+02,8.195837412501875974e-02
2.500000000000000000e+01,6.533333333333332575e+02,5.110347111116995272e-02
2.500000000000000000e+01,6.540000000000000000e+02,4.624222084371177460e-02
2.500000000000000000e+01,6.546666666666666288e+02,3.050952444020869903e-02
2.500000000000000000e+01,6.553333333333332575e+02,5.236648101524298687e-02
2.500000000000000000e+01,6.560000000000000000e+02,8.148667940250417518e-02
2.500000000000000000e+01,6.566666666666666288e+02,7.802284799824643624e-02
2.500000000000000000e+01,6.573333333333332575e+02,6.471032145738345176e-02
2.500000000000000000e+01,6.580000000000000000e+02,5.422857642886949603e-02
2.500000000000000000e+01,6.586666666666666288e+02,5.148869649265515325e-02
2.500000000000000000e+01,6.593333333333332575e+02,3.616011625441650085e-02
2.500000000000000000e+01,6.600000000000000000e+02,7.323980559499455867e-02
2.500000000000000000e+01,6.606666666666666288e+02,6.822909663731861751e-02
2.500000000000000000e+01,6.613333333333332575e+02,6.424417776758242771e-02
2.500000000000000000e+01,6.620000000000000000e+02,7.220621906291500858e-02
2.500000000000000000e+01,6.626666666666666288e+02,8.180944550698225626e-02
2.500000000000000000e+01,6.633333333333332575e+02,7.813052090796400451e-02
2.500000000000000000e+01,6.640000000000000000e+02,2.666572823418230515e-02
2.500000000000000000e+01,6.646666666666666288e+02,5.966948619676392535e-02
2.500000000000000000e+01,6.653333333333332575e+02,7.255782540620045462e-02
2.500000000000000000e+01,6.660000000000000000e+02,6.530102792121199318e-02
2.500000000000000000e+01,6.666666666666666288e+02,5.453860733229980162e-02
2.500000000000000000e+01,6.673333333333332575e+02,6.216010647394521610e-02
2.500000000000000000e+01,6.680000000000000000e+02,1.023222430863924559e-01
2.500000000000000000e+01,6.686666666666666288e+02,9.347160415848572435e-02
2.500000000000000000e+01,6.693333333333332575e+02,6.854094470230888414e-02
2.500000000000000000e+01,6.700000000000000000e+02,5.911789432842955161e-02
2.500000000000000000e+01,6.706666666666666288e+02,7.744082996091060378e-02
2.500000000000000000e+01,6.713333333333332575e+02,8.587750399719284999e-02
2.500000000000000000e+01,6.720000000000000000e+02,7.425958211633415518e-02
2.500000000000000000e+01,6.726666666666666288e+02,4.598348196264566423e-02
2.500000000000000000e+01,6.733333333333332575e+02,6.839275383389344098e-02
2.500000000000000000e+01,6.740000000000000000e+02,7.061570739468933655e-02
2.500000000000000000e+01,6.746666666666666288e+02,4.556663823790669393e-02
2.500000000000000000e+01,6.753333333333332575e+02,7.055645326998380429e-02
2.500000000000000000e+01,6.760000000000000000e+02,7.998279020483711754e-02
2.500000000000000000e+01,6.766666666666666288e+02,7.883883588908187356e-02
2.500000000000000000e+01,6.773333333333332575e+02,9.449649829619956309e-02
2.500000000000000000e+01,6.780000000000000000e+02,4.099971861698221975e-02
2.500000000000000000e+01,6.786666666666666288e+02,7.287417416067977494e-02
2.500000000000000000e+01,6.793333333333332575e+02,5.802104651689776044e-02
2.500000000000000000e+01,6.800000000000000000e+02,8.525385890030373615e-02
2.500000000000000000e+01,6.806666666666666288e+02,8.847598218166910500e-02
2.500000000000000000e+01,6.813333333333332575e+02,4.139164065238606222e-02
2.500000000000000000e+01,6.820000000000000000e+02,6.103274004807863334e-02
2.500000000000000000e+01,6.826666666666666288e+02,4.879024993629414719e-02
2.500000000000000000e+01,6.833333333333332575e+02,6.639830508294228273e-02
2.500000000000000000e+01,6.840000000000000000e+02,6.732116335333897250e-02
2.500000000000000000e+01,6.846666666666666288e+02,9.458824735033545539e-02
2.500000000000000000e+01,6.853333333333332575e+02,7.842593428325413119e-02
2.500000000000000000e+01,6.860000000000000000e+02,8.968305578579839621e-02
2.500000000000000000e+01,6.866666666666666288e+02,8.785217980765970547e-02
2.500000000000000000e+01,6.873333333333332575e+02,4.763964620840504399e-02
2.500000000000000000e+01,6.880000000000000000e+02,6.982790528500516791e-02
2.500000000000000000e+01,6.886666666666666288e+02,8.789451233700776300e-02
2.500000000000000000e+01,6.893333333333332575e+02,9.669539270661797747e-02
2.500000000000000000e+01,6.900000000000000000e+02,8.403661701796347194e-02
2.500000000000000000e+01,6.906666666666666288e+02,3.478001093327057203e-02
2.500000000000000000e+01,6.913333333333332575e+02,7.803836492321580831e-02
2.500000000000000000e+01,6.920000000000000000e+02,6.791097732489814742e-02
2.500000000000000000e+01,6.926666666666666288e+02,8.338235314792370734e-02
2.500000000000000000e+01,6.933333333333332575e+02,5.528805337863958169e-02
2.500000000000000000e+01,6.940000000000000000e+02,7.118286037650142783e-02
2.500000000000000000e+01,6.946666666666666288e+02,6.316157434892746836e-02
2.500000000000000000e+01,6.953333333333332575e+02,9.506917674558922060e-02
2.500000000000000000e+01,6.960000000000000000e+02,8.191406649783757044e-02
2.500000000000000000e+01,6.966666666666666288e+02,6.469447136986039570e-02
2.500000000000000000e+01,6.973333333333332575e+02,5.729373013937897469e-02
2.500000000000000000e+01,6.980000000000000000e+02,6.131884043366180037e-02
2.500000000000000000e+01,6.986666666666666288e+02,1.034128584903489106e-01
2.500000000000000000e+01,6.993333333333332575e+02,6.600844380770812259e-02
2.500000000000000000e+01,7.000000000000000000e+02,1.105355305830193480e-01
2.500000000000000000e+01,7.006666666666666288e+02,7.369470697096243417e-02
2.500000000000000000e+01,7.013333333333332575e+02,4.708747987354452991e-02
2.500000000000000000e+01,7.020000000000000000e+02,9.282114730125877455e-02
2.500000000000000000e+01,7.026666666666666288e+02,2.923161980646998143e-02
2.500000000000000000e+01,7.033333333333332575e+02,7.243674563413193823e-02
2.500000000000000000e+01,7.040000000000000000e+02,1.170630930080941989e-01
2.500000000000000000e+01,7.046666666666666288e+02,1.042384611929993987e-01
2.500000000000000000e+01,7.053333333333332575e+02,9.905318803352800017e-02
2.500000000000000000e+01,7.060000000000000000e+02,8.981402359034439120e-02
2.500000000000000000e+01,7.066666666666666288e+02,9.482885361450366091e-02
2.500000000000000000e+01,7.073333333333332575e+02,5.413366448742196191e-02
2.500000000000000000e+01,7.080000000000000000e+02,8.691939076537194553e-02
2.500000000000000000e+01,7.086666666666666288e+02,7.852674666590925279e-02
2.500000000000000000e+01,7.093333333333332575e+02,9.835167655160650946e-02
2.500000000000000000e+01,7.100000000000000000e+02,1.042764823654911965e-01
2.500000000000000000e+01,7.106666666666666288e+02,6.204628389489619256e-02
2.500000000000000000e+01,7.113333333333332575e+02,4.213752778384374786e-02
2.500000000000000000e+01,7.120000000000000000e+02,7.207402779729493725e-02
2.500000000000000000e+01,7.126666666666666288e+02,1.014102963465338958e-01
2.500000000000000000e+01,7.133333333333332575e+02,4.274445740306768299e-02
2.500000000000000000e+01,7.140000000000000000e+02,6.695711400030004978e-02
2.500000000000000000e+01,7.146666666666666288e+02,3.241584515829255830e-02
2.500000000000000000e+01,7.153333333333332575e+02,5.820248036617983733e-02
2.500000000000000000e+01,7.160000000000000000e+02,7.901766119293961166e-02
2.500000000000000000e+01,7.166666666666666288e+02,7.092685841166487815e-02
2.500000000000000000e+01,7.173333333333332575e+02,5.491883130648796824e-02
2.500000000000000000e+01,7.180000000000000000e+02,1.015866351704735326e-01
2.500000000000000000e+01,7.186666666666666288e+02,6.352589008972406304e-02
2.500000000000000000e+01,7.193333333333332575e+02,3.381730809620456940e-02
2.500000000000000000e+01,7.200000000000000000e+02,1.109305575163334473e-01
2.500000000000000000e+01,7.206666666666666288e+02,9.343849710975313250e-02
2.500000000000000000e+01,7.213333333333332575e+02,7.838429425712341303e-02
2.500000000000000000e+01,7.220000000000000000e+02,5.290645422386711788e-02
2.500000000000000000e+01,7.226666666666666288e+02,5.106120353474111195e-02
2.500000000000000000e+01,7.233333333333332575e+02,7.484312352749639130e-02
2.500000000000000000e+01,7.240000000000000000e+02,7.542321325765530271e-02
2.500000000000000000e+01,7.246666666666666288e+02,4.373801044135035287e-02
2.500000000000000000e+01,7.253333333333332575e+02,5.257688254215973911e-02
2.500000000000000000e+01,7.260000000000000000e+02,8.229693801810980536e-02
2.500000000000000000e+01,7.266666666666666288e+02,4.745873994755429176e-02
2.500000000000000000e+01,7.273333333333332575e+02,9.479576874912166995e-02
2.500000000000000000e+01,7.280000000000000000e+02,6.507758874303752605e-02
2.500000000000000000e+01,7.286666666666666288e+02,9.568366091510233096e-02
2.500000000000000000e+01,7.293333333333332575e+02,6.150578174127543929e-02
2.500000000000000000e+01,7.300000000000000000e+02,8.651169435342084824e-02
2.500000000000000000e+01,7.306666666666666288e+02,7.796516445010001628e-02
2.500000000000000000e+01,7.313333333333332575e+02,1.069662325265224589e-01
2.500000000000000000e+01,7.320000000000000000e+02,6.018231487056227569e-02
2.500000000000000000e+01,7.326666666666666288e+02,1.148581326342526104e-01
2.500000000000000000e+01,7.333333333333332575e+02,1.022392732157534762e-01
2.500000000000000000e+01,7.340000000000000000e+02,6.003892834262941625e-02
2.500000000000000000e+01,7.346666666666666288e+02,6.184264770631731079e-02
2.500000000000000000e+01,7.353333333333332575e+02,8.077354209995511736e-02
2.500000000000000000e+01,7.360000000000000000e+02,8.886286219669181641e-02
2.500000000000000000e+01,7.366666666666666288e+02,5.425253750216009474e-02
2.500000000000000000e+01,7.373333333333332575e+02,4.924582398911489522e-02
2.500000000000000000e+01,7.380000000000000000e+02,3.909803544470741299e-02
2.500000000000000000e+01,7.386666666666666288e+02,1.044533745829027416e-01
2.500000000000000000e+01,7.393333333333332575e+02,7.352911998856345721e-02
2.500000000000000000e+01,7.400000000000000000e+02,3.869045302915306850e-02
2.500000000000000000e+01,7.406666666666666288e+02,6.847277328487080816e-02
2.500000000000000000e+01,7.413333333333332575e+02,9.049634879315533731e-02
2.500000000000000000e+01,7.420000000000000000e+02,8.225418796117540954e-02
2.500000000000000000e+01,7.426666666666666288e+02,1.121359667287364081e-01
2.500000000000000000e+01,7.433333333333332575e+02,7.838885016142617401e-02
2.500000000000000000e+01,7.440000000000000000e+02,6.843552975215183576e-02
2.500000000000000000e+01,7.446666666666666288e+02,8.030247833617150388e-02
2.500000000000000000e+01,7.453333333333332575e+02,1.050373294111764388e-01
2.500000000000000000e+01,7.460000000000000000e+02,8.778089670248813425e-02
2.500000000000000000e+01,7.466666666666666288e+02,7.214575692029553955e-02
2.500000000000000000e+01,7.473333333333332575e+02,5.369856221466473567e-02
2.500000000000000000e+01,7.480000000000000000e+02,7.182334029028676625e-02
2.500000000000000000e+01,7.486666666666666288e+02,4.874277756224958125e-02
2.500000000000000000e+01,7.493333333333332575e+02,8.332615837346529775e-02
2.500000000000000000e+01,7.500000000000000000e+02,8.320393107838239266e-02
2.500000000000000000e+01,7.506666666666666288e+02,5.524305477952692889e-02
2.500000000000000000e+01,7.513333333333332575e+02,5.923097010723833711e-02
2.500000000000000000e+01,7.520000000000000000e+02,9.186032086939020791e-02
2.500000000000000000e+01,7.526666666666666288e+02,7.441612959787442805e-02
2.500000000000000000e+01,7.533333333333332575e+02,8.622282052145639752e-02
2.500000000000000000e+01,7.540000000000000000e+02,6.352836453756077750e-02
2.500000000000000000e+01,7.546666666666666288e+02,5.945231993498278217e-02
2.500000000000000000e+01,7.553333333333332575e+02,6.959508917938928008e-02
2.500000000000000000e+01,7.560000000000000000e+02,5.204061249561137831e-02
2.500000000000000000e+01,7.566666666666666288e+02,6.413579135132897735e-02
2.500000000000000000e+01,7.573333333333332575e+02,9.472333874111134311e-02
2.500000000000000000e+01,7.580000000000000000e+02,6.306457183705346803e-02
2.500000000000000000e+01,7.586666666666666288e+02,1.073031456487427565e-01
2.500000000000000000e+01,7.593333333333332575e+02,9.487805989738110068e-02
2.500000000000000000e+01,7.600000000000000000e+02,9.377075490082320552e-02
2.500000000000000000e+01,7.606666666666666288e+02,8.294425234297038430e-02
2.500000000000000000e+01,7.613333333333332575e+02,6.190700756849786685e-02
2.500000000000000000e+01,7.620000000000000000e+02,5.434003596547171133e-02
2.500000000000000000e+01,7.626666666666666288e+02,5.346375846416077937e-02
2.500000000000000000e+01,7.633333333333332575e+02,8.041031637772440288e-02
2.500000000000000000e+01,7.640000000000000000e+02,1.244252282481467520e-01
2.500000000000000000e+01,7.646666666666666288e+02,8.596731141908098284e-02
2.500000000000000000e+01,7.653333333333332575e+02,1.065729642311486480e-01
2.500000000000000000e+01,7.660000000000000000e+02,7.360458940959657692e-02
2.500000000000000000e+01,7.666666666666666288e+02,6.509802991503742253e-02
2.500000000000000000e+01,7.673333333333332575e+02,9.269263010430767169e-02
2.500000000000000000e+01,7.680000000000000000e+02,6.694520700490091958e-02
2.500000000000000000e+01,7.686666666666666288e+02,7.105107515200187462e-02
2.500000000000000000e+01,7.693333333333332575e+02,7.887960396175275335e-02
2.500000000000000000e+01,7.700000000000000000e+02,5.551271530761818507e-02
2.500000000000000000e+01,7.706666666666666288e+02,8.217562434066273680e-02
2.500000000000000000e+01,7.713333333333332575e+02,7.435651834064768706e-02
2.500000000000000000e+01,7.720000000000000000e+02,5.113869013246159778e-02
2.500000000000000000e+01,7.726666666666666288e+02,7.814466533051457608e-02
2.500000000000000000e+01,7.733333333333332575e+02,9.161177821502039520e-02
2.500000000000000000e+01,7.740000000000000000e+02,6.123560430329957893e-02
2.500000000000000000e+01,7.746666666666666288e+02,1.237168027560660855e-01
2.500000000000000000e+01,7.753333333333332575e+02,5.217047719293421704e-02
2.500000000000000000e+01,7.760000000000000000e+02,6.018676364913864985e-02
2.500000000000000000e+01,7.766666666666666288e+02,8.938803153238561450e-02
2.500000000000000000e+01,7.773333333333332575e+02,7.896624627491334592e-02
2.500000000000000000e+01,7.780000000000000000e+02,5.850195344188690444e-02
2.500000000000000000e+01,7.786666666666666288e+02,9.208109030438635378e-02
2.500000000000000000e+01,7.793333333333332575e+02,5.469352151915986282e-02
2.500000000000000000e+01,7.800000000000000000e+02,9.313053669230915432e-02
2.500000000000000000e+01,7.806666666666666288e+02,1.025952601184408203e-01
2.500000000000000000e+01,7.813333333333332575e+02,9.115392170321286180e-02
2.500000000000000000e+01,7.820000000000000000e+02,8.206229266927986266e-02
2.500000000000000000e+01,7.826666666666666288e+02,6.515887419792497359e-02
2.500000000000000000e+01,7.833333333333332575e+02,5.957625331289315151e-02
2.500000000000000000e+01,7.840000000000000000e+02,9.348500313071810008e-02
2.500000000000000000e+01,7.846666666666666288e+02,9.387129811217934106e-02
2.500000000000000000e+01,7.853333333333332575e+02,6.696978426850688781e-02
2.500000000000000000e+01,7.860000000000000000e+02,8.260791230479069824e-02
2.500000000000000000e+01,7.866666666666666288e+02,1.196479477432915162e-01
2.500000000000000000e+01,7.873333333333332575e+02,7.080040229720459266e-02
2.500000000000000000e+01,7.880000000000000000e+02,8.741605284285469679e-02
2.500000000000000000e+01,7.886666666666666288e+02,8.647885227724456947e-02
2.500000000000000000e+01,7.893333333333332575e+02,9.242481118587243805e-02
2.500000000000000000e+01,7.900000000000000000e+02,1.139701679541852003e-01
2.500000000000000000e+01,7.906666666666666288e+02,1.041076322995969361e-01
2.500000000000000000e+01,7.913333333333332575e+02,6.228073344042135695e-02
2.500000000000000000e+01,7.920000000000000000e+02,8.367651387062602364e-02
2.500000000000000000e+01,7.926666666666666288e+02,3.541523677984106250e-02
2.500000000000000000e+01,7.933333333333332575e+02,7.218141976781738967e-02
2.500000000000000000e+01,7.940000000000000000e+02,4.110062486239110524e-02
2.500000000000000000e+01,7.946666666666666288e+02,5.222611983889613452e-02
2.500000000000000000e+01,7.953333333333332575e+02,8.589081285875702076e-02
2.500000000000000000e+01,7.960000000000000000e+02,1.236617699967030304e-01
2.500000000000000000e+01,7.966666666666666288e+02,8.921629268512294708e-02
2.500000000000000000e+01,7.973333333333332575e+02,1.150831855517890218e-01
2.500000000000000000e+01,7.980000000000000000e+02,3.568521193342370085e-02
2.500000000000000000e+01,7.986666666666666288e+02,5.629752489981798558e-02
2.500000000000000000e+01,7.993333333333332575e+02,6.391300986595416234e-02
2.500000000000000000e+01,8.000000000000000000e+02,6.538842088672555675e-02
2.500000000000000000e+01,8.006666666666666288e+02,9.975501230963719490e-02
2.500000000000000000e+01,8.013333333333332575e+02,5.901456544469575738e-02
2.500000000000000000e+01,8.020000000000000000e+02,6.142634568139248435e-02
2.500000000000000000e+01,8.026666666666666288e+02,6.624299257653901152e-02
2.500000000000000000e+01,8.033333333333332575e+02,3.541327867358285558e-02
2.500000000000000000e+01,8.040000000000000000e+02,7.146165618742958414e-02
2.500000000000000000e+01,8.046666666666666288e+02,8.846274957453216514e-02
2.500000000000000000e+01,8.053333333333332575e+02,7.528768472581232052e-02
2.500000000000000000e+01,8.060000000000000000e+02,8.095038665515531806e-02
2.500000000000000000e+01,8.066666666666666288e+02,8.428660409720295510e-02
2.500000000000000000e+01,8.073333333333332575e+02,7.040386445525598225e-02
2.500000000000000000e+01,8.080000000000000000e+02,7.215462405025323267e-02
2.500000000000000000e+01,8.086666666666666288e+02,7.603882400715256118e-02
2.500000000000000000e+01,8.093333333333332575e+02,8.306692780783245245e-02
2.500000000000000000e+01,8.100000000000000000e+02,7.039279838118873978e-02
2.500000000000000000e+01,8.106666666666666288e+02,5.669224261128906484e-02
2.500000000000000000e+01,8.113333333333332575e+02,8.764505335437822175e-02
2.500000000000000000e+01,8.120000000000000000e+02,4.873943052544831706e-02
2.500000000000000000e+01,8.126666666666666288e+02,6.693784731544334676e-02
2.500000000000000000e+01,8.133333333333332575e+02,7.175232369956809075e-02
2.500000000000000000e+01,8.140000000000000000e+02,6.212851903878405246e-02
2.500000000000000000e+01,8.146666666666666288e+02,6.477040764280091178e-02
2.500000000000000000e+01,8.153333333333332575e+02,9.266920383958701657e-02
2.500000000000000000e+01,8.160000000000000000e+02,1.162430132377165332e-01
2.500000000000000000e+01,8.166666666666666288e+02,5.008322853732927182e-02
2.500000000000000000e+01,8.173333333333332575e+02,7.308537167409344393e-02
2.500000000000000000e+01,8.180000000000000000e+02,8.339207357761471706e-02
2.500000000000000000e+01,8.186666666666666288e+02,8.379387321775857989e-02
2.500000000000000000e+01,8.193333333333332575e+02,4.869408184605573259e-02
2.500000000000000000e+01,8.200000000000000000e+02,8.390615117524932720e-02
2.500000000000000000e+01,8.206666666666666288e+02,8.208116168358281506e-02
2.500000000000000000e+01,8.213333333333332575e+02,9.223040038108001881e-02
2.500000000000000000e+01,8.220000000000000000e+02,5.877294921683468010e-02
2.500000000000000000e+01,8.226666666666666288e+02,8.117059681017528561e-02
2.500000000000000000e+01,8.233333333333332575e+02,6.478762901626776427e-02
2.500000000000000000e+01,8.240000000000000000e+02,8.802542416951762705e-02
2.500000000000000000e+01,8.246666666666666288e+02,1.159898832009066683e-01
2.500000000000000000e+01,8.253333333333332575e+02,9.866972951810340509e-02
2.500000000000000000e+01,8.260000000000000000e+02,7.315345792755399701e-02
2.500000000000000000e+01,8.266666666666666288e+02,8.781183777272581759e-02
2.500000000000000000e+01,8.273333333333332575e+02,8.640691987257430318e-02
2.500000000000000000e+01,8.280000000000000000e+02,5.642474697130563099e-02
2.500000000000000000e+01,8.286666666666666288e+02,1.257115854824240875e-01
2.500000000000000000e+01,8.293333333333332575e+02,9.459035391870532217e-02
2.500000000000000000e+01,8.300000000000000000e+02,1.026952676446993701e-01
2.500000000000000000e+01,8.306666666666666288e+02,6.720100748068524865e-02
2.500000000000000000e+01,8.313333333333332575e+02,5.842105031725007558e-02
2.500000000000000000e+01,8.320000000000000000e+02,7.283284062574180151e-02
2.500000000000000000e+01,8.326666666666666288e+02,8.523557102766081417e-02
2.500000000000000000e+01,8.333333333333332575e+02,7.983541512424474629e-02
2.500000000000000000e+01,8.340000000000000000e+02,6.269481244999133840e-02
2.500000000000000000e+01,8.346666666666666288e+02,9.842356640217880814e-02
2.500000000000000000e+01,8.353333333333332575e+02,7.169380789299348300e-02
2.500000000000000000e+01,8.360000000000000000e+02,1.119082518331095122e-01
2.500000000000000000e+01,8.366666666666666288e+02,7.979530631200904001e-02
2.500000000000000000e+01,8.373333333333332575e+02,7.656823396229857359e-02
2.500000000000000000e+01,8.380000000000000000e+02,8.030434266334839088e-02
2.500000000000000000e+01,8.386666666666666288e+02,8.177526910404885052e-02
2.500000000000000000e+01,8.393333333333332575e+02,8.973293655548447711e-02
2.500000000000000000e+01,8.400000000000000000e+02,6.087582958017971613e-02
2.500000000000000000e+01,8.406666666666666288e+02,1.212699340163492512e-01
2.500000000000000000e+01,8.413333333333332575e+02,9.951639197712537632e-02
2.500000000000000000e+01,8.420000000000000000e+02,1.108702768357814894e-01
2.500000000000000000e+01,8.426666666666666288e+02,5.999856421664526152e-02
2.500000000000000000e+01,8.433333333333332575e+02,9.247021852601415570e-02
2.500000000000000000e+01,8.440000000000000000e+02,1.032910392761474949e-01
2.500000000000000000e+01,8.446666666666666288e+02,1.141170311358503942e-01
2.500000000000000000e+01,8.453333333333332575e+02,4.963224251021136624e-02
2.500000000000000000e+01,8.460000000000000000e+02,6.676245365823785249e-02
2.500000000000000000e+01,8.466666666666666288e+02,7.770560532090498018e-02
2.500000000000000000e+01,8.473333333333332575e+02,9.190825202401156635e-02
2.500000000000000000e+01,8.480000000000000000e+02,6.215668140191690783e-02
2.500000000000000000e+01,8.486666666666666288e+02,1.093813994816870139e-01
2.500000000000000000e+01,8.493333333333332575e+02,6.479461976337588802e-02
2.500000000000000000e+01,8.500000000000000000e+02,4.588622613981736820e-02
2.500000000000000000e+01,8.506666666666666288e+02,8.814195889541406870e-02
2.500000000000000000e+01,8.513333333333332575e+02,7.614092423846119395e-02
2.500000000000000000e+01,8.520000000000000000e+02,8.641987778304241474e-02
2.500000000000000000e+01,8.526666666666666288e+02,8.241254610552516124e-02
2.500000000000000000e+01,8.533333333333332575e+02,1.132360993451531073e-01
2.500000000000000000e+01,8.540000000000000000e+02,9.873224756231681332e-02
2.500000000000000000e+01,8.546666666666666288e+02,8.344247718438846384e-02
2.500000000000000000e+01,8.553333333333332575e+02,5.859265329202317796e-02
2.500000000000000000e+01,8.560000000000000000e+02,7.651478960462183843e-02
2.500000000000000000e+01,8.566666666666666288e+02,7.633400055286609920e-02
2.500000000000000000e+01,8.573333333333332575e+02,5.520745486428293991e-02
2.500000000000000000e+01,8.580000000000000000e+02,1.014281501896114879e-01
2.500000000000000000e+01,8.586666666666666288e+02,5.810687302515216146e-02
