wavenumber_cm-1,intensity
3.691666666666666856e+02,-6.187344150714868540e-03
3.694583333333333712e+02,1.420078808958582725e-02
3.697500000000000000e+02,3.324125042098904914e-02
3.700416666666666856e+02,4.278351084294437084e-02
3.703333333333333712e+02,7.768361523256023249e-02
3.706250000000000000e+02,5.861809759493937649e-02
3.709166666666666856e+02,4.560029998272003421e-02
3.712083333333333712e+02,1.259926793798842037e-02
3.715000000000000000e+02,7.340910796913499570e-04
3.717916666666666856e+02,6.479818590252774124e-02
3.720833333333333712e+02,8.926074666581368389e-02
3.723750000000000000e+02,6.505716516354009826e-04
3.726666666666666856e+02,5.675024858712493514e-02
3.729583333333333712e+02,2.342930324008977647e-02
3.732500000000000000e+02,5.547628351978341199e-02
3.735416666666666856e+02,7.105851036254075270e-02
3.738333333333333712e+02,1.505714732699939967e-02
3.741250000000000000e+02,4.048397453862418588e-02
3.744166666666666856e+02,3.855672707504528146e-02
3.747083333333333712e+02,2.729990082936242790e-02
3.750000000000000000e+02,2.932358112157470650e-02
3.752916666666666856e+02,3.620133251733113205e-02
3.755833333333333712e+02,5.384735416242975026e-02
3.758750000000000000e+02,3.899342093186845826e-02
3.761666666666666856e+02,3.759678792856250423e-02
3.764583333333333712e+02,5.946102641474497463e-02
3.767500000000000000e+02,8.947431127864614864e-02
3.770416666666666856e+02,1.766965317414778344e-02
3.773333333333333712e+02,3.412791672987738195e-02
3.776250000000000000e+02,2.767044553820872249e-02
3.779166666666666856e+02,2.894627806159986300e-02
3.782083333333333712e+02,5.291838840974140423e-02
3.785000000000000000e+02,-1.741342186810662662e-02
3.787916666666666856e+02,3.764209694802866935e-02
3.790833333333333712e+02,3.246432104772782601e-02
3.793750000000000000e+02,2.027459553867337963e-02
3.796666666666666856e+02,4.897775395855049479e-02
3.799583333333333712e+02,1.485407777903069784e-02
3.802500000000000000e+02,2.723652643672936149e-02
3.805416666666666856e+02,1.494357350269943235e-02
3.808333333333333712e+02,2.019267170182599547e-02
3.811250000000000000e+02,4.824720734472943973e-02
3.814166666666666856e+02,5.177957994323257457e-02
3.817083333333333712e+02,7.547079723420113684e-02
3.820000000000000000e+02,4.701289207195211844e-02
3.822916666666666856e+02,-3.368826586499056031e-03
3.825833333333333712e+02,2.857479045931046735e-04
3.828750000000000000e+02,1.607773738396411217e-02
3.831666666666666856e+02,4.324954657085195581e-02
3.834583333333333712e+02,6.294243521500392236e-02
3.837500000000000000e+02,6.526555862519667350e-02
3.840416666666666856e+02,3.620761256630274094e-02
3.843333333333333712e+02,3.789063723593632388e-02
3.846250000000000000e+02,7.025894229100956845e-02
3.849166666666666856e+02,2.837948718200048598e-02
3.852083333333333712e+02,5.780189746332546619e-02
3.855000000000000000e+02,5.948472563377857347e-02
3.857916666666666856e+02,2.962763264004728003e-02
3.860833333333333712e+02,3.025809088102578148e-02
3.863750000000000000e+02,6.661930217998657255e-02
3.866666666666666856e+02,3.238180791406979064e-02
3.869583333333333712e+02,3.141083037317581039e-02
3.872500000000000000e+02,2.846793096177814217e-02
3.875416666666666856e+02,3.865062133946616657e-02
3.878333333333333712e+02,2.909783213831883611e-02
3.881250000000000000e+02,7.020668416895167740e-02
3.884166666666666856e+02,4.357516955320361873e-02
3.887083333333333712e+02,4.913216304475853669e-02
3.890000000000000000e+02,4.760100466021696675e-03
3.892916666666666856e+02,4.510184188414381040e-02
3.895833333333333712e+02,3.880830713434965662e-03
3.898750000000000000e+02,5.578214244194143467e-02
3.901666666666666856e+02,3.527683049342299204e-02
3.904583333333333712e+02,1.848481868394009908e-02
3.907500000000000000e+02,6.344893782174589048e-02
3.910416666666666856e+02,4.340903003605874055e-02
3.913333333333333712e+02,3.367254414020012104e-02
3.916250000000000000e+02,5.039484708103855737e-02
3.919166666666666856e+02,2.599221979570161614e-02
3.922083333333333712e+02,4.123620451559145694e-03
3.925000000000000000e+02,1.728145465549133647e-02
3.927916666666666856e+02,3.785089504127568671e-02
3.930833333333333712e+02,4.507870903805086954e-02
3.933750000000000000e+02,1.677792797404280972e-02
3.936666666666666856e+02,2.947101737123569709e-02
3.939583333333333712e+02,3.119935955092546093e-02
3.942500000000000000e+02,2.933535267170533922e-02
3.945416666666666856e+02,1.923901492001709942e-02
3.948333333333333712e+02,3.524810830331350647e-02
3.951250000000000000e+02,7.875431800291399220e-02
3.954166666666666856e+02,3.705391790838859223e-02
3.957083333333333712e+02,4.081654930184676344e-02
3.960000000000000000e+02,2.620111646215821793e-02
3.962916666666666856e+02,2.235594827365344414e-02
3.965833333333333712e+02,3.497945130723312257e-02
3.968750000000000000e+02,4.809035752970637623e-02
3.971666666666666856e+02,6.100935648300577496e-02
3.974583333333333712e+02,3.919965372253723934e-02
3.977500000000000000e+02,6.404158637919522834e-02
3.980416666666666856e+02,2.480502038678975354e-02
3.983333333333333712e+02,5.583808025495919786e-02
3.986250000000000000e+02,2.472474497465461385e-02
3.989166666666666856e+02,4.617737377576840163e-02
3.992083333333333712e+02,3.718893394283560166e-02
3.995000000000000000e+02,4.969878096916369170e-02
3.997916666666666856e+02,4.239819310170485356e-02
4.000833333333333712e+02,1.587973574418393222e-02
4.003750000000000000e+02,2.071453313691702311e-02
4.006666666666666856e+02,5.771357185310039412e-02
4.009583333333333712e+02,3.708118160354521853e-02
4.012500000000000000e+02,3.872707676642265368e-02
4.015416666666666856e+02,4.892385321474523180e-02
4.018333333333333712e+02,4.735252920462189319e-02
4.021250000000000000e+02,3.742044355008064538e-02
4.024166666666666856e+02,3.252209848947597987e-02
4.027083333333333712e+02,4.897904534027566759e-02
4.030000000000000000e+02,3.167889873417310820e-02
4.032916666666666856e+02,1.899713600366551014e-02
4.035833333333333712e+02,-1.175777249633591648e-02
4.038750000000000000e+02,2.941317040703218116e-02
4.041666666666666856e+02,4.036729996012558552e-02
4.044583333333333712e+02,5.920449020355808556e-03
4.047500000000000000e+02,8.874892456664629226e-02
4.050416666666666856e+02,7.712768153442797758e-02
4.053333333333333712e+02,4.191783905942707972e-02
4.056250000000000000e+02,4.413066706978441278e-02
4.059166666666666856e+02,9.355400303399295098e-03
4.062083333333333712e+02,7.716260632089838589e-02
4.065000000000000000e+02,2.971088541211274608e-02
4.067916666666666856e+02,6.890623342031415577e-02
4.070833333333333712e+02,6.524461225698924283e-02
4.073750000000000000e+02,1.970137707146713685e-02
4.076666666666666856e+02,4.204261890230016202e-02
4.079583333333333712e+02,3.518201608580721895e-02
4.082500000000000000e+02,1.742258007205287063e-02
4.085416666666666856e+02,3.628388110343860884e-02
4.088333333333333712e+02,4.102822104245306550e-02
4.091250000000000000e+02,4.457516776006532899e-02
4.094166666666666856e+02,5.267719150314968679e-02
4.097083333333333712e+02,2.207263627194232594e-02
4.100000000000000000e+02,3.909036197294335491e-02
4.102916666666666856e+02,3.342867083863219207e-02
4.105833333333333712e+02,3.229290641758035540e-02
4.108750000000000000e+02,1.386323923410291356e-02
4.111666666666666856e+02,1.743454603852190310e-02
4.114583333333333712e+02,2.150668375485334516e-02
4.117500000000000000e+02,4.306427740011330163e-02
4.120416666666666856e+02,3.937205895332002853e-02
4.123333333333333712e+02,3.866679895456750365e-02
4.126250000000000000e+02,3.695776595031343564e-02
4.129166666666666856e+02,3.547736501155118044e-02
4.132083333333333712e+02,2.238547181057350122e-03
4.135000000000000000e+02,4.766873766769742782e-02
4.137916666666666856e+02,6.376489029704233980e-02
4.140833333333333712e+02,2.900765705956349916e-02
4.143750000000000000e+02,2.366831780374200819e-02
4.146666666666666856e+02,5.117755777605512146e-02
4.149583333333333712e+02,6.816587763147514967e-02
4.152500000000000000e+02,4.437552724449104341e-02
4.155416666666666856e+02,7.137076274457997138e-02
4.158333333333333712e+02,7.315139150069366325e-02
4.161250000000000000e+02,5.568100736164988129e-02
4.164166666666666856e+02,3.334333061168955059e-02
4.167083333333333712e+02,1.442705724695528963e-02
4.170000000000000000e+02,2.003127718773691293e-02
4.172916666666666856e+02,2.987749673429034025e-02
4.175833333333333712e+02,5.138247972741863401e-02
4.178750000000000000e+02,5.169139091532461150e-02
4.181666666666666856e+02,2.126838026721999605e-02
4.184583333333333712e+02,5.535597256631607371e-02
4.187500000000000000e+02,2.554578316092744397e-02
4.190416666666666856e+02,2.319100742454633518e-02
4.193333333333333712e+02,1.237298750964729160e-02
4.196250000000000000e+02,1.659027158973687063e-02
4.199166666666666856e+02,5.597423235077382542e-02
4.202083333333333712e+02,2.702068018632631033e-02
4.205000000000000000e+02,2.696048687190831517e-03
4.207916666666666856e+02,2.254947328074307158e-02
4.210833333333333712e+02,4.873049168926386898e-02
4.213750000000000000e+02,8.372595359023307648e-03
4.216666666666666856e+02,2.215437728509325743e-02
4.219583333333333712e+02,3.143507026925907583e-02
4.222500000000000000e+02,4.987287070604902450e-02
4.225416666666666856e+02,2.826827191361490355e-02
4.228333333333333712e+02,2.565122820066374071e-02
4.231250000000000000e+02,4.247892314828143751e-02
4.234166666666666856e+02,8.757618996232435782e-02
4.237083333333333712e+02,5.395501103494610567e-02
4.240000000000000000e+02,2.774756431385076716e-02
4.242916666666666856e+02,4.112453941179107508e-02
4.245833333333333712e+02,5.100966768868119700e-02
4.248750000000000000e+02,2.738883135932876009e-02
4.251666666666666856e+02,3.933215806494769901e-02
4.254583333333333712e+02,5.719283439473753228e-02
4.257500000000000000e+02,7.976460426642004164e-03
4.260416666666666856e+02,4.420705862823786497e-02
4.263333333333333712e+02,7.410177069553700036e-03
4.266250000000000000e+02,4.212458037584093651e-02
4.269166666666666856e+02,1.604295810308153936e-02
4.272083333333333712e+02,2.948218695681571744e-02
4.275000000000000000e+02,5.381561297325918036e-02
4.277916666666666856e+02,4.886671701269881124e-02
4.280833333333333712e+02,2.378603694976914526e-02
4.283750000000000000e+02,7.483054073278226637e-03
4.286666666666666856e+02,4.447079729104389673e-02
4.289583333333333712e+02,2.435255953022735093e-02
4.292500000000000000e+02,4.851450408769813344e-02
4.295416666666666856e+02,3.482263501900977054e-02
4.298333333333333712e+02,7.845480193168050120e-02
4.301250000000000000e+02,3.605250566422978781e-02
4.304166666666666856e+02,3.416908048394888542e-02
4.307083333333333712e+02,6.403431538587181504e-02
4.310000000000000000e+02,4.595817900854753252e-02
4.312916666666666856e+02,3.804302484818147811e-02
4.315833333333333712e+02,1.282299940961151991e-02
4.318750000000000000e+02,3.987018841557569276e-02
4.321666666666666856e+02,3.613571212080635142e-02
4.324583333333333712e+02,3.594455274365557229e-02
4.327500000000000000e+02,3.855524001859362421e-02
4.330416666666666856e+02,5.737713933139734768e-02
4.333333333333333712e+02,5.041058421665788741e-02
4.336250000000000000e+02,1.199244406447889932e-02
4.339166666666666856e+02,2.679878146559604504e-02
4.342083333333333712e+02,4.844166506252177429e-02
4.345000000000000000e+02,4.007763703043736025e-02
4.347916666666666856e+02,4.532004792637091273e-02
4.350833333333333712e+02,2.281366532650201673e-02
4.353750000000000000e+02,6.849637072057686293e-02
4.356666666666666856e+02,5.055310332948764751e-02
4.359583333333333712e+02,7.508673844136995457e-02
4.362500000000000000e+02,7.568222788554920810e-02
4.365416666666666856e+02,3.591015762544406964e-02
4.368333333333333712e+02,2.054620269666653301e-02
4.371250000000000000e+02,5.203603825963620810e-02
4.374166666666666856e+02,6.348386516483998931e-02
4.377083333333333712e+02,6.780734657772247154e-02
4.380000000000000000e+02,5.893206070882391068e-02
4.382916666666666856e+02,6.370240604670387996e-02
4.385833333333333712e+02,3.334666389970621092e-02
4.388750000000000000e+02,5.913157789868563746e-02
4.391666666666666856e+02,3.904413507875190148e-02
4.394583333333333712e+02,4.376121930755696998e-02
4.397500000000000000e+02,6.769535340071780594e-02
4.400416666666666856e+02,5.608009617142006853e-02
4.403333333333333712e+02,2.277079226640636028e-02
4.406250000000000000e+02,6.999427010233812141e-02
4.409166666666666856e+02,4.950526840788204569e-02
4.412083333333333712e+02,4.068450322052059864e-02
4.415000000000000000e+02,1.403720371570958692e-02
4.417916666666666856e+02,3.527301869939773044e-02
4.420833333333333712e+02,5.655129835688181561e-02
4.423750000000000000e+02,4.488970106444962332e-02
4.426666666666666856e+02,3.344076776627864789e-02
4.429583333333333712e+02,4.824882590385551340e-02
4.432500000000000000e+02,4.197842673894122689e-02
4.435416666666666856e+02,8.260584115910196701e-02
4.438333333333333712e+02,3.394308388641109619e-02
4.441250000000000000e+02,4.329404717172657957e-02
4.444166666666666856e+02,4.284433715293090722e-02
4.447083333333333712e+02,4.942475993517828070e-02
4.450000000000000000e+02,4.032021415618587679e-02
4.452916666666666856e+02,4.945449435795263443e-02
4.455833333333333712e+02,5.186357966859669877e-02
4.458750000000000000e+02,6.696428685533233061e-02
4.461666666666666856e+02,-9.502553374643840645e-03
4.464583333333333712e+02,8.138670895906030545e-03
4.467500000000000000e+02,1.893748417349301605e-02
4.470416666666666856e+02,5.711299938928131315e-02
4.473333333333333712e+02,4.656135081708576845e-02
4.476250000000000000e+02,5.435798439726054199e-02
4.479166666666666856e+02,5.482665936390807015e-02
4.482083333333333712e+02,3.214541314868961386e-02
4.485000000000000000e+02,6.436862229083445408e-02
4.487916666666666856e+02,5.404965106404953368e-02
4.490833333333333712e+02,6.158560279964148815e-02
4.493750000000000000e+02,2.900060581882978397e-02
4.496666666666666856e+02,1.983341735758039834e-02
4.499583333333333712e+02,2.628035276480195775e-02
4.502500000000000000e+02,4.685405631916662178e-02
4.505416666666666856e+02,1.157861776331931686e-02
4.508333333333333712e+02,5.074250312879746011e-02
4.511250000000000000e+02,7.860426549144441943e-02
4.514166666666666856e+02,4.933018168254357100e-02
4.517083333333333712e+02,5.015787441162892352e-02
4.520000000000000000e+02,4.099462688120432408e-02
4.522916666666666856e+02,4.194089886940332440e-02
4.525833333333333712e+02,4.618063852626677623e-02
4.528750000000000000e+02,2.794666053534923186e-02
4.531666666666666856e+02,2.901449593043256212e-02
4.534583333333333712e+02,3.463858949159182021e-02
4.537500000000000000e+02,4.732942804096847839e-02
4.540416666666666856e+02,1.612817371012170709e-02
4.543333333333333712e+02,1.888615351290679964e-02
4.546250000000000000e+02,1.465532782300987130e-02
4.549166666666666856e+02,2.271137276537898639e-02
4.552083333333333712e+02,4.711857069365645717e-02
4.555000000000000000e+02,2.577212181884631567e-02
4.557916666666666856e+02,5.053292662721862311e-02
4.560833333333333712e+02,1.128806792039360046e-01
4.563750000000000000e+02,6.324591421582502482e-02
4.566666666666666856e+02,7.442124443927254640e-02
4.569583333333333712e+02,2.269735602693663534e-02
4.572500000000000000e+02,8.815435691310100075e-02
4.575416666666666856e+02,8.021763896119721293e-02
4.578333333333333712e+02,2.092249966769430328e-02
4.581250000000000000e+02,2.113547204028486115e-02
4.584166666666666856e+02,5.880478448222783983e-02
4.587083333333333712e+02,3.375019976131921062e-02
4.590000000000000000e+02,5.776950942723836635e-02
4.592916666666666856e+02,4.605808737577954393e-02
4.595833333333333712e+02,6.515477683433516798e-02
4.598750000000000000e+02,7.471456032051861096e-02
4.601666666666666856e+02,4.740884551463687979e-02
4.604583333333333712e+02,5.939523029722910963e-02
4.607500000000000000e+02,3.459813095281163986e-02
4.610416666666666856e+02,4.674214850351290917e-02
4.613333333333333712e+02,5.788824894492487771e-02
4.616250000000000000e+02,1.707770536421837973e-02
4.619166666666666856e+02,3.502198586997863627e-02
4.622083333333333712e+02,6.605747570061973328e-02
4.625000000000000000e+02,4.401318095308909967e-02
4.627916666666666856e+02,-1.163697426115000572e-02
4.630833333333333712e+02,5.274798124380422615e-02
4.633750000000000000e+02,4.604560876394488134e-02
4.636666666666666856e+02,4.098622549230428180e-02
4.639583333333333712e+02,6.009208428774351352e-02
4.642500000000000000e+02,9.491286715794661211e-02
4.645416666666666856e+02,5.208534705548401728e-02
4.648333333333333712e+02,3.229840085946916045e-02
4.651250000000000000e+02,3.927940942152294973e-02
4.654166666666666856e+02,5.598037240811871290e-02
4.657083333333333712e+02,1.959982060647308399e-02
4.660000000000000000e+02,6.767590665783669579e-02
4.662916666666666856e+02,2.815210538602441748e-02
4.665833333333333712e+02,2.282870682730613748e-02
4.668750000000000000e+02,3.195091590951582711e-02
4.671666666666666856e+02,5.068905599581115251e-02
4.674583333333333712e+02,4.030006893678406144e-02
4.677500000000000000e+02,3.645646421821252536e-02
4.680416666666666856e+02,5.822950930119163981e-02
4.683333333333333712e+02,5.862466371584796471e-02
4.686250000000000000e+02,3.644884154979445567e-02
4.689166666666666856e+02,3.414548792351696643e-02
4.692083333333333712e+02,5.615311519692733205e-02
4.695000000000000000e+02,5.964904834193144462e-02
4.697916666666666856e+02,6.744097286040082184e-02
4.700833333333333712e+02,7.597027148650914441e-02
4.703750000000000000e+02,3.658204424668338312e-02
4.706666666666666856e+02,5.084806580029528622e-02
4.709583333333333712e+02,3.692411164608987162e-02
4.712500000000000000e+02,4.680659502094468988e-02
4.715416666666666856e+02,4.107437259287482351e-02
4.718333333333333712e+02,8.392548235212277108e-02
4.721250000000000000e+02,6.080583419249499522e-02
4.724166666666666856e+02,6.937643389934818050e-02
4.727083333333333712e+02,7.697943450869719484e-02
4.730000000000000000e+02,2.947009773774057068e-02
4.732916666666666856e+02,5.758732060236836786e-02
4.735833333333333712e+02,5.307990798698767471e-02
4.738750000000000000e+02,4.654572531475069386e-02
4.741666666666666856e+02,5.587624276046876393e-02
4.744583333333333712e+02,5.457752581122238961e-02
4.747500000000000000e+02,-8.290806357027814821e-03
4.750416666666666856e+02,8.357034565463067333e-02
4.753333333333333712e+02,5.917017347459738175e-02
4.756250000000000000e+02,1.790915848222241619e-02
4.759166666666666856e+02,6.654322626764590243e-02
4.762083333333333712e+02,5.802185206312106963e-02
4.765000000000000000e+02,5.381954425096103362e-02
4.767916666666666856e+02,7.381703907522291219e-02
4.770833333333333712e+02,4.615283935821137135e-02
4.773750000000000000e+02,3.852867274022190452e-02
4.776666666666666856e+02,3.483006597420916506e-02
4.779583333333333712e+02,3.322174978416755908e-02
4.782500000000000000e+02,5.625451235345770712e-02
4.785416666666666856e+02,7.019434295209328600e-02
4.788333333333333712e+02,7.234593561746649470e-02
4.791250000000000000e+02,3.637312029745543712e-02
4.794166666666666856e+02,4.870949875813766067e-02
4.797083333333333712e+02,5.719464650470149764e-02
4.800000000000000000e+02,3.574642506989254148e-02
4.802916666666666856e+02,1.973026097755885624e-02
4.805833333333333712e+02,6.760718377549243541e-02
4.808750000000000000e+02,5.820379936864374798e-02
4.811666666666666856e+02,5.188582641082134517e-02
4.814583333333333712e+02,4.485621989710907725e-02
4.817500000000000000e+02,7.680038705269634502e-02
4.820416666666666856e+02,5.826169101461577821e-02
4.823333333333333712e+02,6.321734690495574294e-02
4.826250000000000000e+02,3.587807690312046216e-02
4.829166666666666856e+02,4.826392943754048009e-02
4.832083333333333712e+02,7.319199606012849468e-02
4.835000000000000000e+02,5.751830342868206880e-02
4.837916666666666856e+02,4.731181802422949195e-02
4.840833333333333712e+02,2.383007749308802339e-02
4.843750000000000000e+02,8.304636661107668572e-02
4.846666666666666856e+02,2.307478623424518219e-02
4.849583333333333712e+02,6.279834453091276414e-02
4.852500000000000000e+02,5.673139102376663356e-02
4.855416666666666856e+02,8.340937758266961377e-02
4.858333333333333712e+02,5.362661130409127758e-02
4.861250000000000000e+02,5.790589303247931086e-02
4.864166666666666856e+02,7.131039739432579183e-02
4.867083333333333712e+02,4.641153348472706885e-02
4.870000000000000000e+02,5.389568111022133290e-03
4.872916666666666856e+02,7.454404464833264132e-02
4.875833333333333712e+02,6.248495379253899557e-02
4.878750000000000000e+02,6.729537036979665876e-02
4.881666666666666856e+02,4.040638302396015735e-02
4.884583333333333712e+02,5.432158228492604823e-02
4.887500000000000000e+02,4.387668442147718562e-03
4.890416666666666856e+02,8.407124924350849182e-02
4.893333333333333712e+02,6.657327201594875898e-02
4.896250000000000000e+02,6.189624179747854615e-02
4.899166666666666856e+02,6.131864973324621659e-02
4.902083333333333712e+02,6.168138093448968101e-02
4.905000000000000000e+02,7.572104725554777704e-02
4.907916666666666856e+02,7.140521535860867852e-02
4.910833333333333712e+02,5.087445344627600924e-02
4.913750000000000000e+02,3.353941207115224837e-02
4.916666666666666856e+02,5.776532864907546472e-02
4.919583333333333712e+02,3.966363024306043122e-02
4.922500000000000000e+02,6.512052673434212680e-02
4.925416666666666856e+02,4.683473579562232036e-02
4.928333333333333712e+02,4.667909719035460980e-02
4.931250000000000000e+02,1.662359920774369310e-02
4.934166666666666856e+02,5.819548862276761880e-02
4.937083333333333712e+02,6.970677748356601811e-02
4.940000000000000000e+02,6.279707478685409017e-02
4.942916666666666856e+02,5.453115714760509158e-02
4.945833333333333712e+02,5.875412307749937335e-02
4.948750000000000000e+02,5.967915522005830253e-02
4.951666666666666856e+02,5.334835240752875546e-02
4.954583333333333712e+02,5.478807849012842790e-02
4.957500000000000000e+02,6.627084602661367785e-02
4.960416666666666856e+02,2.588033021882890292e-02
4.963333333333333712e+02,7.367911403318046226e-02
4.966250000000000000e+02,8.440015866811285961e-02
4.969166666666666856e+02,7.804736098953037049e-02
4.972083333333333712e+02,-1.226632803959219059e-02
4.975000000000000000e+02,4.443503384316940114e-02
4.977916666666666856e+02,6.711538376624887059e-03
4.980833333333333712e+02,7.633595723067376770e-02
4.983750000000000000e+02,8.446200180703808402e-02
4.986666666666666856e+02,2.261916443451222197e-02
4.989583333333333712e+02,5.808758252788792653e-02
4.992500000000000000e+02,7.603378685157383132e-02
4.995416666666666856e+02,2.988689485833561504e-02
4.998333333333333712e+02,1.157873183302902259e-02
5.001250000000000000e+02,4.515927951811996716e-02
5.004166666666666856e+02,2.942746920718315035e-02
5.007083333333333712e+02,4.409162405488000619e-02
5.010000000000000000e+02,2.746358234937079645e-02
5.012916666666666856e+02,4.776509920932065639e-02
5.015833333333333712e+02,2.615381533221461385e-02
5.018750000000000000e+02,9.940216033276200180e-02
5.021666666666666856e+02,4.258270414260782039e-02
5.024583333333333712e+02,6.158871087192130389e-02
5.027500000000000000e+02,7.219890454009320058e-02
5.030416666666666856e+02,4.838392861102920606e-02
5.033333333333333712e+02,8.179461957357439528e-02
5.036250000000000000e+02,6.435604852801231346e-02
5.039166666666666856e+02,1.034948749599219758e-01
5.042083333333333712e+02,6.923544918756421862e-02
5.045000000000000000e+02,7.153811187767669666e-02
5.047916666666666856e+02,1.491421988140084753e-01
5.050833333333333712e+02,1.218802887392970158e-01
5.053750000000000000e+02,1.143679289560257800e-01
5.056666666666666856e+02,1.008670262476499685e-01
5.059583333333333712e+02,9.612010803588479091e-02
5.062500000000000000e+02,1.535068428918678618e-01
5.065416666666666856e+02,1.312914524347091050e-01
5.068333333333333712e+02,1.182251990695408761e-01
5.071250000000000000e+02,1.888733903192065799e-01
5.074166666666666856e+02,1.761175792303481813e-01
5.077083333333333712e+02,1.727515632903563747e-01
5.080000000000000000e+02,1.996827013762862979e-01
5.082916666666666856e+02,2.059564332978755519e-01
5.085833333333333712e+02,2.401288162217476985e-01
5.088750000000000000e+02,2.754868034475655980e-01
5.091666666666666856e+02,2.525531389701691776e-01
5.094583333333333712e+02,3.209925051770838311e-01
5.097500000000000000e+02,3.564907014780042127e-01
5.100416666666666856e+02,3.515181879237828100e-01
5.103333333333333712e+02,4.000300544789385238e-01
5.106250000000000000e+02,4.242461337824895429e-01
5.109166666666666856e+02,4.696167841725933378e-01
5.112083333333333712e+02,4.565173729805797054e-01
5.115000000000000000e+02,5.222487190992383121e-01
5.117916666666666856e+02,5.802624868189265595e-01
5.120833333333333712e+02,5.660104166774425627e-01
5.123750000000000000e+02,5.816263794947721388e-01
5.126666666666667425e+02,6.472985050651427485e-01
5.129583333333333712e+02,7.460198612380273264e-01
5.132500000000000000e+02,7.443281948768645240e-01
5.135416666666667425e+02,7.812232156671076178e-01
5.138333333333333712e+02,8.029327144924610637e-01
5.141250000000000000e+02,8.755930079444834702e-01
5.144166666666667425e+02,9.242166300629278686e-01
5.147083333333333712e+02,9.673128722102520838e-01
5.150000000000000000e+02,1.019523575629269763e+00
5.152916666666667425e+02,1.039095720456073568e+00
5.155833333333333712e+02,1.101945864625555771e+00
5.158750000000000000e+02,1.142585688609830230e+00
5.161666666666667425e+02,1.203344172773016751e+00
5.164583333333333712e+02,1.229329604013728927e+00
5.167500000000000000e+02,1.279249229659153553e+00
5.170416666666667425e+02,1.322404650483219424e+00
5.173333333333333712e+02,1.357892651140341300e+00
5.176250000000000000e+02,1.337892441303504709e+00
5.179166666666667425e+02,1.429865731034319465e+00
5.182083333333333712e+02,1.424172731980448248e+00
5.185000000000000000e+02,1.444238958537297224e+00
5.187916666666667425e+02,1.490100234482074848e+00
5.190833333333333712e+02,1.481750950037416636e+00
5.193750000000000000e+02,1.518265849305945769e+00
5.196666666666667425e+02,1.526096470203204714e+00
5.199583333333333712e+02,1.550112710958927442e+00
5.202500000000000000e+02,1.562332170242015206e+00
5.205416666666667425e+02,1.546875686780115888e+00
5.208333333333333712e+02,1.568719201122652951e+00
5.211250000000000000e+02,1.523190183795902763e+00
5.214166666666667425e+02,1.554897582817182267e+00
5.217083333333333712e+02,1.522767153312926558e+00
5.220000000000000000e+02,1.527327297358201719e+00
5.222916666666667425e+02,1.505821636140203257e+00
5.225833333333333712e+02,1.473839053699459667e+00
5.228750000000000000e+02,1.448142170544469032e+00
5.231666666666667425e+02,1.490981194996553016e+00
5.234583333333333712e+02,1.410623767954204411e+00
5.237500000000000000e+02,1.331023161855813042e+00
5.240416666666667425e+02,1.319519710977735905e+00
5.243333333333333712e+02,1.337002587347559279e+00
5.246250000000000000e+02,1.263286976877356471e+00
5.249166666666667425e+02,1.211943135772184821e+00
5.252083333333333712e+02,1.137984162306982627e+00
5.255000000000000000e+02,1.145466875030348497e+00
5.257916666666667425e+02,1.106937842364717817e+00
5.260833333333333712e+02,1.050052361057400629e+00
5.263750000000000000e+02,1.002701086453260837e+00
5.266666666666667425e+02,9.507333243432688485e-01
5.269583333333333712e+02,9.307726166624030739e-01
5.272500000000000000e+02,8.580091322460989822e-01
5.275416666666667425e+02,8.463757857312231847e-01
5.278333333333333712e+02,7.669127393035000129e-01
5.281250000000000000e+02,7.487921895580244014e-01
5.284166666666667425e+02,6.926124510292914760e-01
5.287083333333333712e+02,7.203550397911430148e-01
5.290000000000000000e+02,6.402874458045662021e-01
5.292916666666667425e+02,5.855338642159885199e-01
5.295833333333333712e+02,5.350310925464052403e-01
5.298750000000000000e+02,4.935380452532680540e-01
5.301666666666667425e+02,4.853511091197661997e-01
5.304583333333333712e+02,4.714088205265589138e-01
5.307500000000000000e+02,4.340285184862608392e-01
5.310416666666667425e+02,3.911818356086531612e-01
5.313333333333333712e+02,3.605812164039293166e-01
5.316250000000000000e+02,3.615696320138506170e-01
5.319166666666667425e+02,2.975926016236173366e-01
5.322083333333333712e+02,3.394706167341073888e-01
5.325000000000000000e+02,2.487290498937176908e-01
5.327916666666667425e+02,2.214849166185476892e-01
5.330833333333333712e+02,2.792595710788812746e-01
5.333750000000000000e+02,2.184899520019744357e-01
5.336666666666667425e+02,1.976359106339931615e-01
5.339583333333333712e+02,2.033818150405442005e-01
5.342500000000000000e+02,1.477088295949645635e-01
5.345416666666667425e+02,1.825704708884581806e-01
5.348333333333333712e+02,1.297601438358787496e-01
5.351250000000000000e+02,1.336687533727727861e-01
5.354166666666667425e+02,1.229555150123732149e-01
5.357083333333333712e+02,9.040868395043494266e-02
5.360000000000000000e+02,1.266025500164411066e-01
5.362916666666667425e+02,1.316043337159806259e-01
5.365833333333333712e+02,8.960801162857315316e-02
5.368750000000000000e+02,7.456920570805725124e-02
5.371666666666667425e+02,9.357186868495619148e-02
5.374583333333333712e+02,5.738695160506990245e-02
5.377500000000000000e+02,4.313081724875768991e-02
5.380416666666667425e+02,7.455675382263363127e-02
5.383333333333333712e+02,9.465787303649747519e-02
5.386250000000000000e+02,1.044871215961625521e-01
